"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6"
"conter";0,243;0,442;0,263;0,287;0,219;0,001
"certeza";0,223;0,113;0,001;0,002;0,084;0,091
"celso";0,216;0,852;0,377;0,816;0,24;0,064
"auto";0;0,283;0,054;0,075;0,013;0,005
"alertar";0,011;0,129;0,263;0,527;0,219;0
"vizinho";0,046;0,007;0,846;0,102;0,146;0
"vinson";0,007;0;0,008;0,003;0,006;0
"tropa";0,049;0,004;0,054;0,663;0,123;0
"trocar";0,031;0;0,247;0,018;0,262;0,334
"the";0,223;0,002;0,478;0,007;0,03;0
"suíço";0,013;0;0,049;0,023;0,112;0,005
"surgir";0,079;0,014;0,087;0;0,169;0,565
"seguida";0,039;0,039;0,99;0,16;0,355;0,36
"repasse";0,196;0;0,023;0,04;0,065;0,009
"reagir";0,553;0,077;0,949;0,344;0,112;0
"queda";0,938;0,039;0,002;0,013;0,052;0,291
"ptb";0,469;0,028;0;0,045;0;0,01
"procedimento";0;0,403;0,375;0,537;0,348;0,02
"princípio";0,155;0;0,01;0;0,184;0,358
"perrella";0,042;0;0,142;0,537;0,038;0,02
"negativo";0,619;0,706;0,944;0,714;0,135;0,42
"moreira";0,872;0,066;0,186;0,032;0;0,026
"medo";0,215;0,077;0;0,581;0,434;0,472
"jogar";0,021;0,564;0,019;0;0,179;0,031
"favorável";0,803;0,129;0,041;0,018;0;0,102
"estimar";0,938;0,046;0,205;0,344;0,052;0,081
"dividir";0,01;0,405;0,104;0;0,063;0,203
"disposição";0,409;0;0,988;0,198;0,007;0,298
"código";0;0,043;0,095;0,354;0,184;0,01
"conteúdo";0,781;0;0,045;0,895;0,239;0,004
"constar";0,412;0;0,231;0,129;0,072;0,01
"cabeça";0,017;0,734;0;0,032;0,636;0,366
"vivo";0,73;0,069;0;0,104;0,059;0,027
"visão";0,311;0,013;0,335;0;0,549;0,302
"veículo";0,589;0,835;0,072;0,046;0,223;0
"terra";0,038;0,005;0,002;0,716;0,119;0,001
"punir";0,781;0,001;0,124;0;0,797;0,248
"presídio";0;0,458;0,432;0,029;0,767;0,023
"prejudicar";0,566;0,049;0,257;0,093;0,325;0,177
"mesa";0,444;0,019;0,801;0,262;0,158;0,001
"liberar";0,258;0;0,276;0,057;0,238;0,301
"familiar";0,317;0,056;0,104;0,111;0,088;0,128
"erro";0,045;0,031;0,589;0;0,228;0,507
"episódio";0,682;0,196;0,722;0,001;0,053;0,024
"emitir";0,029;0,515;0,033;0,403;0,557;0,044
"decreto";0,264;0,009;0,013;0,021;0;0,004
"concessão";0;0,84;0,033;0,179;0,557;0,144
"antônio";0,955;0;0,016;0,026;0,123;0,005
"alerta";0,054;0,102;0,363;0,202;0,31;0
"alegação";0;0,936;0,037;0,016;0,009;0,091
"adquirir";0,844;0,169;0,108;0,365;0,342;0,909
"zanin";0;0,324;0,136;0,007;0,012;0,005
"virar";0,163;0,089;0,002;0,529;0,148;0,007
"sustentar";0;0,645;0,823;0,716;0,035;0,182
"recibo";0;0,019;0,34;0,066;0,088;0,056
"qualidade";0,292;0,935;0,002;0,201;0,079;0,178
"ouvido";0,112;0,056;0,849;0,054;0,894;0,102
"italiano";0,049;0;0,335;0,174;0,044;0,005
"internet";0,287;0,168;0,374;0;0,51;0,05
"fácil";0,014;0,013;0;0,024;0,729;0,019
"faltar";0,514;0,21;0,002;0,57;0,797;0,004
"esposo";0,353;0,819;0,006;0,277;0,382;0,083
"elemento";0,02;0,013;0,148;0;0,123;0,302
"doleiro";0,011;0;0,041;0,005;0,01;0,004
"distrito";0,079;0,12;0,205;0,036;0;0,106
"defensor";0;0,067;0,045;0,895;0,262;0,045
"colaborar";0,136;0;0,016;0,989;0,044;0,005
"cobrar";0,175;0,728;0,021;0,648;0,708;0,259
"cassação";0;0,009;0,124;0,021;0,797;0,004
"uss";0,013;0,001;0,014;0,007;0,012;0
"residência";0,772;0;0,098;0,066;0,088;0,056
"receita";0,271;0,019;0,801;0,593;0,307;0,056
"provável";0,338;0,102;0,944;0,083;0,674;0
"obrigar";0,214;0,156;0,019;0,2;0,019;0,443
"legislação";0,286;0,945;0,019;0,044;0,05;0,007
"escolha";0,55;0,104;0,104;0;0,355;0,584
"eleitor";0,019;0,006;0;0,825;0;0,008
"disputar";0,756;0,002;0,243;0,016;0;0,003
"conduta";0;0,551;0,589;0,952;0,51;0,005
"bancário";0,042;0;0,045;0,248;0,038;0,073
"aposentadoria";0,252;0,12;0,205;0,129;0;0,106
"verificar";0;0,669;0,363;0,586;0,048;0,158
"torno";0,469;0,626;0,876;0,301;0,456;0,096
"tillerson";0,01;0,001;0,037;0,005;0,009;0
"suspensão";0;0,017;0,019;0,009;0,618;0,176
"subir";0,13;0,063;0,429;0,373;0,506;0,215
"serra";0,023;0,012;0,716;0,045;0;0,01
"respeitar";0,087;0,003;0,002;0;0,216;0,533
"pobre";0,046;0,007;0;0,027;0,146;0,23
"perceber";0,243;0,002;0;0,017;0,439;0,224
"partidário";0,76;0,077;0,876;0,369;0;0,01
"norte_coreanos";0,008;0;0,009;0,013;0,007;0
"norma";0,096;0,104;0,582;0,924;0,147;0,017
"nobre";0,014;0,608;0,631;0,182;0;0,005
"município";0,6;0,327;0,14;0,158;0,023;0,143
"municipal";0,194;0,295;0,205;0,344;0;0,03
"idade";0,13;0,005;0;0,023;0,076;0,76
"histórico";0,469;0,002;0,499;0;0,434;0,805
"hipótese";0,006;0,024;0,461;0,884;0;0,009
"fronteira";0,037;0,002;0,263;0,818;0,01;0
"externo";0,367;0,049;0,065;0;0,636;0,998
"entrega";0,258;0;0,276;0,057;0,026;0,044
"ditador";0,012;0,003;0,286;0,021;0,011;0
"df";0,233;0,31;0,126;0,191;0,006;0,016
"dano";0;0,192;0,054;0,377;0,123;0,302
"circunstância";0,673;0,036;0,335;0,024;0,729;0,779
"chance";0,149;0,042;0,944;0,202;0;0,211
"br";0,038;0,354;0;0,373;0,655;0,018
"barroso";0;0,041;0,466;0,095;0,026;0,083
"autor";0,006;0,002;0,078;0;0,399;0,762
"vice";0,682;0,017;0,394;0,768;0;0,024
"velho";0,049;0,908;0;0,377;0,284;0,056
"reiterar";0,73;0,869;0,193;0,49;0,059;0
"página";0,619;0,113;0,012;0,929;0,014;0,021
"provar";0,102;0,041;0,114;0,49;0,097;0,144
"protocolar";0;0,494;0,078;0,04;0,733;0,009
"pronunciamento";0,031;0,111;0,628;0,49;0,037;0,05
"posto";0,491;0,295;0,229;0,129;0,022;0,949
"pleno";0,934;0,017;0,177;0,001;0,148;0,072
"planejar";0,287;0,003;0,589;0,165;0,04;0
"operador";0,019;0;0,021;0,01;0,017;0,027
"lutar";0,049;0,001;0;0,07;0,284;0,248
"integrar";0,007;0,486;0,302;0,403;0,308;0,014
"importar";0,238;0,055;0,616;0,027;0,558;0,042
"expectativa";0,589;0,747;0,616;0,027;0,963;0,368
"ex_diretor";0,059;0;0,019;0,032;0,016;0,007
"dirigente";0,834;0,012;0,231;0,129;0,813;0,823
"deus";0,059;0,005;0;0,529;0,636;0,366
"casal";0,125;0;0,104;0,057;0,026;0,013
"carro";0,772;0,597;0,011;0,593;0,738;0,523
"bastar";0,457;0,009;0;0,149;0,473;0,114
"apuração";0;0,636;0,539;0,99;0,08;0,011
"alcançar";0,087;0,01;0,253;0,632;0,216;0
"absolver";0;0,077;0,014;0,023;0,04;0,005
"viajar";0,026;0,089;0;0,614;0,023;0,737
"técnico";0,872;0,728;0,908;0,917;0,708;0,561
"sério";0,55;0,003;0,99;0;0,088;0,669
"século";0,028;0,003;0,104;0;0,026;0,013
"sindical";0,142;0,512;0,01;0,907;0,099;0,095
"sigla";0,019;0,136;0,193;0,246;0;0,005
"repetir";0,059;0,248;0;0,275;0,618;0,071
"praça";0,158;0,872;0,265;0,433;0,842;0,396
"pmdb_rj";0,682;0;0,019;0,093;0,053;0,007
"planejamento";0,922;0,343;0,12;0,722;0,04;0,073
"paulista";0,087;0,997;0,148;0,108;0,001;0,095
"organizar";0,236;0,089;0,658;0,003;0,062;0,039
"norte_americano";0,011;0,008;0,041;0,054;0,033;0
"moção";0,084;0,02;0,734;0,208;0;0,049
"mentira";0,079;0,427;0;0,045;0,197;0,035
"localizar";0,311;0,002;0,037;0,805;0,031;0,103
"ligação";0,038;0;0,73;0,08;0,316;0,064
"levantar";0,026;0,969;0,002;0,632;0,405;0,27
"errado";0,014;0,089;0;0,174;0,549;0,056
"entrada";0,904;0,512;0,519;0,529;0,389;0,829
"emilio";0,136;0;0,054;0,007;0,013;0,005
"descobrir";0,065;0,025;0;0,805;0,017;0,027
"cristiano";0;0,192;0,054;0,007;0,013;0,005
"comparar";0,948;0,458;0,288;0,273;0,69;0,128
"castro";0,603;0,684;0,044;0,266;0,641;0,231
"caro";0,028;0,458;0;0,366;0,355;0,044
"bloqueio";0;0,003;0,045;0,09;0,132;0,073
"analista";0,014;0,004;0,148;0,663;0,013;0
"wesley";0,017;0;0,065;0,009;0,016;0,007
"venezuela";0,019;0,002;0;0,246;0,163;0,008
"republicano";0,059;0,049;0,065;0;0,99;0,177
"renda";0,382;0,07;0,256;0,207;0,865;0,702
"relacionar";0,458;0,459;0,251;0,849;0,496;0,368
"reação";0,287;0,011;0,949;0,031;0,847;0,054
"pasta";0,194;0,046;0,516;0,054;0,895;0,03
"morar";0,645;0,453;0;0,052;0,248;0,043
"mencionar";0,819;0;0,212;0,272;0,019;0,872
"martins";0;0,118;0,019;0,093;0,148;0,007
"legenda";0,99;0,669;0,059;0,029;0;0,021
"instalação";0,177;0,069;0,183;0,139;0,17;0
"indicado";0,026;0;0,539;0,051;0,405;0,039
"grosso";0,103;0;0,874;0,66;0,097;0,064
"friboi";0,087;0;0,539;0,051;0,023;0,011
"frederico";0,301;0;0,472;0,032;0,047;0,026
"frança";0,019;0,281;0,021;0,098;0,367;0
"ex_assessor";0,361;0;0,108;0,074;0,097;0,588
"envolvimento";0,274;0;0,302;0,064;0,028;0,334
"curso";0,766;0,078;0,307;0;0,672;0,466
"contribuir";0,751;0,718;0,375;0;0,038;0,02
"combater";0,258;0,104;0,582;0,002;0,513;0,36
"cliente";0,102;0;0,114;0,018;0,557;0,014
"asiático";0,017;0,017;0,065;0,009;0,016;0
"alegre";0;0,01;0,06;0,71;0,18;0,03
"afirmação";0,58;0,003;0,302;0,403;0,097;0,639
"absoluto";0,76;0,427;0,499;0,369;0,434;0,486
"transferir";0,003;0,046;0,06;0,344;0,18;0,291
"tom";0,99;0,042;0,944;0,202;0,954;0,001
"tiro";0,093;0,024;0,011;0,906;0,299;0,526
"submarino";0,019;0,006;0,193;0,104;0,017;0
"redução";0,393;0,837;0,08;0,6;0,036;0,156
"realização";0,595;0,84;0,114;0,403;0;0,334
"realidade";0,399;0,02;0,426;0;0,059;0,705
"pronunciar";0,064;0,099;0,086;0,045;0,078;0,101
"planilha";0,019;0;0,021;0,01;0,059;0,008
"ordenar";0,834;0,002;0,231;0,301;0,072;0
"norte_coreana";0,012;0,003;0,013;0,006;0,011;0
"marinho";0,682;0,001;0,177;0,223;0,636;0
"liderar";0,028;0,104;0,03;0,686;0,048;0
"interrogatório";0;0,888;0,03;0,057;0,026;0,013
"insistir";0,877;0,02;0,193;0,825;0,932;0
"inimigo";0,163;0,005;0,394;0,121;0,016;0
"imaginar";0,311;0,017;0;0,787;0,108;0,371
"igual";0,059;0,001;0;0,001;0,337;0,176
"gomes";0,469;0,028;0,231;0,045;0;0,01
"francisco";0,73;0,475;0;0,102;0,146;0,023
"financiar";0,106;0;0,247;0,403;0,097;0,05
"específico";0,948;0,56;0,599;0,552;0,238;0,584
"esforço";0,072;0,002;0,822;0,025;0,733;0,001
"equipamento";0,751;0,403;0,153;0,937;0,348;0,001
"eleito";0,163;0,005;0,065;0,768;0;0,007
"eldorado";0,292;0;0,307;0,058;0,807;0,049
"canal";0,017;0,455;0,394;0,529;0,337;0
"benjamin";0;0,017;0,065;0,009;0,016;0,024
"andré";0,142;0;0,059;0,008;0,063;0,006
"andrea";0,5;0;0,519;0,108;0,135;0,095
"4a";0;0,009;0,013;0,006;0,011;0,004
"vencer";0,462;0,792;0,212;0,42;0,509;0,218
"vaga";0,491;0,973;0,205;0,129;0;0,03
"toffoli";0,808;0,058;0;0,994;0,842;0,108
"souza";0,283;0;0,033;0,064;0,557;0,014
"ruim";0,021;0,007;0,019;0,001;0,246;0,218
"rico";0,038;0,063;0;0,156;0,316;0,182
"renúncia";0,34;0,063;0,361;0,869;0;0,018
"pôr";0,054;0,042;0,294;0,018;0,954;0,42
"porta_voz";0,054;0,015;0,017;0,083;0,048;0
"piloto";0,115;0,372;0,003;0,722;0,382;0,812
"orçamento";0,093;0,093;0,34;0,593;0;0,999
"objeto";0,161;0,003;0,045;0,537;0,348;0,205
"metade";0,194;0,973;0,516;0,054;0,093;0,106
"jinping";0,016;0,001;0,017;0,029;0,014;0
"irã";0,019;0,002;0,426;0,246;0,059;0
"fornecer";0,038;0,005;0,429;0,222;0,119;0,469
"foguete";0,019;0,002;0,021;0,036;0,017;0
"estudar";0,283;0,014;0,628;0;0,629;0,144
"eletrônico";0,006;0,226;0,579;0,994;0,309;0,108
"diário";0,283;0,805;0,001;0,018;0,12;0,144
"ditadura";0,948;0,012;0,99;0;0,513;0,301
"deter";0,002;0,287;0,395;0,09;0,038;0,759
"daniel";0,283;0;0,114;0,856;0,557;0,014
"comportamento";0,072;0,007;0,212;0,079;0,733;0
"bater";0,072;0,024;0;0,115;0,246;0,443
"advertir";0,014;0,001;0,054;0,026;0,123;0
"vazamento";0,059;0,001;0,227;0,384;0,2;0,034
"tamanho";0,55;0,012;0,001;0,686;0,69;0,669
"substituir";0;0,007;0,049;0,991;0,044;0,507
"rj";0,012;0,141;0,066;0,373;0,015;0,034
"retornar";0,409;0,087;0,432;0,59;0;0,683
"restrição";0,115;0,034;0,12;0,301;0;0,023
"renunciar";0,106;0,515;0,628;0,743;0;0,144
"quebrar";0,158;0,475;0,692;0,991;0,15;0,23
"publicitário";0,079;0;0,231;0,581;0,072;0,01
"provocação";0,163;0,001;0,177;0,009;0,148;0
"prejuízo";0;0,888;0,276;0,273;0,088;0,013
"poderoso";0,432;0,156;0,212;0,272;0,019;0
"petrobrás";0,407;0;0,153;0,09;0,038;0,02
"nomeação";0,215;0,272;0,679;0,504;0,041;0,124
"mato";0,158;0;0,164;0,994;0,151;0,108
"jon_un";0,016;0,001;0,059;0,008;0,014;0
"governar";0,432;0,002;0,822;0,007;0;0,09
"glauco";0;0,343;0,487;0,44;0,473;0,422
"fidel";0,281;0,148;0;0,87;0,979;0,22
"extremo";0,179;0,006;0,006;0,01;0,059;0,321
"estadão";0,34;0,063;0;0,222;0,004;0,018
"dólar";0,093;0;0,801;0,593;0,088;0,999
"disparar";0,258;0,012;0,276;0,016;0,238;0
"diretoria";0,158;0;0,168;0,029;0,767;0,023
"desvio";0;0;0,03;0,16;0,026;0,044
"descartar";0,34;0,02;0,139;0,489;0;0,079
"dem";0,179;0,02;0,021;0,01;0;0,008
"decretar";0;0,141;0,678;0,805;0,978;0,057
"cumprimento";0,001;0,508;0,148;0,529;0,135;0,095
"cooperação";0,106;0,84;0,033;0;0,028;0,044
"concreto";0;0,012;0,582;0,552;0,088;0,013
"bairro";0,415;0,2;0,52;0,372;0,557;0,354
"avisar";0,079;0,003;0,716;0,581;0,197;0,823
"apreender";0,409;0;0,168;0,029;0,042;0,023
"aliar";0,031;0,121;0,033;0,403;0,002;0
"soviético";0,031;0,004;0,95;0,743;0,028;0
"somar";0,685;0,019;0,652;0,066;0,725;0,056
"serraglio";0,222;0,002;0,81;0,649;0,214;0,164
"salvador";0,028;0,005;0,582;0,924;0,048;0,013
"reuters";0,038;0,005;0,04;0,08;0,035;0
"resumir";0,644;0,053;0,887;0,004;0,604;0,907
"resolução";0,258;0,012;0,03;0,16;0,513;0
"psdb_mg";0,115;0;0,12;0,084;0,109;0,073
"pr";0;0,18;0,932;0,051;0,84;0,011
"organizado";0,263;0,048;0,277;0,017;0,248;0,156
"melhorar";0,038;0,005;0,054;0,156;0,222;0,469
"juntar";0,595;0,515;0,628;0,018;0,037;0,044
"islâmico";0,017;0,001;0,065;0,449;0,053;0
"interlocutor";0,34;0;0,139;0,222;0,913;0,018
"intercontinental";0,016;0,001;0,017;0,008;0,014;0
"inglês";0,031;0,014;0,95;0,856;0,557;0
"impunidade";0,215;0,002;0,876;0;0,197;0,01
"grau";0;0,012;0,104;0,009;0,088;0,044
"firmar";0,7;0;0,028;0,332;0,023;0,114
"expressar";0,508;0,01;0,539;0,99;0,84;0
"estrangeiro";0,038;0,996;0,139;0,003;0,035;0,023
"elogiar";0,117;0,004;0,33;0,444;0,027;0
"doar";0,068;0;0,616;0,163;0,558;0,038
"desistir";0,214;0,34;0,492;0,145;0,07;0,189
"contribuição";0,214;0,101;0,956;0,777;0,07;0,034
"confiar";0,363;0,01;0,133;0,137;0,84;0,533
"conclusão";0,081;0,141;0,887;0,191;0,264;0,016
"ciência";0,399;0,006;0,831;0;0,059;0,08
"avançar";0,448;0,102;0,472;0,917;0,334;0,031
"alemanha";0,038;0,005;0,73;0;0,035;0,023
"aborto";0,158;0,058;0,779;0;0,842;0,108
"tráfico";0,124;0,623;0,964;0,626;0,428;0,083
"telefone";0,311;0,203;0,07;0,072;0,031;0,103
"tecnologia";0,028;0,012;0,99;0,273;0,238;0
"suspenso";0,216;0,01;0,108;0,074;0,809;0,588
"sugestão";0,001;0,515;0,114;0,49;0,308;0,014
"sinal";0,026;0,089;0,539;0,001;0,472;0,076
"rodrigues";0,048;0,403;0,395;0,09;0;0,02
"reino";0,021;0,002;0,023;0,012;0,065;0
"reeleição";0,179;0,869;0,021;0,036;0;0,008
"recebimento";0,009;0;0,03;0,016;0,026;0,013
"publicação";0,207;0,262;0,564;0,145;0,964;0,685
"promotor";0;0,22;0,049;0,991;0,146;0,023
"produção";0,084;0,031;0,088;0,52;0,276;0,26
"pressionar";0,072;0,269;0,212;0,534;0,179;0,001
"preferir";0,125;0,458;0,99;0,016;0,048;0,952
"patrimônio";0,167;0,738;0,029;0,735;0,109;0,073
"negro";0,142;0,048;0,875;0;0,479;0,609
"luís";0;0,331;0,256;0,207;0,241;0,19
"louco";0,038;0,005;0,174;0,156;0,316;0,001
"liminar";0;0,041;0,133;0,095;0,428;0,083
"lamentar";0,238;0,166;0,884;0,001;0,963;0,368
"jantar";0,056;0;0,516;0,036;0,895;0,291
"inocência";0;0,033;0,094;0,632;0,08;0,011
"importância";0,117;0,017;0,887;0;0,978;0,162
"herman";0;0,009;0,086;0,013;0,021;0,01
"g20";0,046;0,007;0,049;0;0,382;0,898
"fábio";0,038;0;0,04;0,023;0,119;0,018
"frase";0,106;0,004;0;0,743;0,959;0,144
"folha";0,589;0,203;0;0,046;0,064;0,038
"facilitar";0,028;0,056;0,03;0,111;0,355;0,584
"executar";0,73;0,798;0,049;0,267;0,382;0,139
"escritório";0,992;0;0,227;0,145;0,058;0,328
"esclarecimento";0,016;0;0,04;0,08;0,316;0,018
"enorme";0,117;0,004;0,33;0;0,108;0,26
"corpo";0,5;0,508;0,01;0,529;0,135;0,095
"colaborador";0,152;0;0,028;0,144;0,023;0,039
"classificar";0,644;0,141;0,037;0,019;0,604;0,033
"aplicar";0,102;0,121;0,033;0,23;0,308;0,979
"andamento";0,103;0,066;0,186;0,032;0,032;0,026
"afetar";0,106;0,014;0,088;0,001;0,557;0,979
"trata_se";0,311;0,203;0,678;0,444;0,604;0,26
"suspeito";0,007;0,092;0,168;0,59;0,042;0,507
"sentir";0,55;0,039;0,007;0,924;0,048;0,128
"relacionado";0,525;0,007;0,066;0,384;0,507;0,685
"protestar";0,559;0,058;0,164;0,442;0;0,396
"primo";0,238;0;0,072;0,046;0,064;0,038
"potência";0,021;0,002;0,023;0,04;0,019;0
"pentágono";0,021;0,002;0,023;0,04;0,019;0
"melar";0,538;0;0,066;0,041;0,566;0,034
"limpo";0;0,028;0,231;0,129;0,001;0,01
"jungmann";0,127;0,158;0,466;0,008;0,003;0,083
"existência";0,696;0,019;0,73;0,716;0,035;0,76
"esperança";0,696;0,005;0,823;0,013;0,655;0,215
"encerrar";0,696;0,02;0;0,489;0,119;0,079
"empréstimo";0,076;0;0,08;0,184;0,071;0,043
"dodge";0,04;0,274;0,52;0,372;0,557;0,354
"diminuir";0,34;0,005;0,823;0;0,316;0,215
"costamarques";0;0,343;0,487;0,44;0,473;0,422
"contratar";0,706;0,007;0,305;0,208;0,276;0,178
"conspiração";0,13;0,005;0,139;0;0,119;0,834
"bruno";0;0,372;0,419;0,735;0,887;0,073
"beneficiário";0,087;0;0,539;0,014;0,472;0,011
"aliança";0,038;0,02;0,73;0,869;0;0,469
"alexandre";0,994;0,623;0;0,095;0,428;0,083
"testar";0,031;0,004;0,033;0,064;0,028;0
"resultar";0,018;0,327;0,06;0,71;0,462;0,62
"renato";0,13;0;0,361;0,222;0,035;0,018
"recusar";0,048;0,555;0,153;0,537;0,348;0,759
"recomendar";0,013;0,532;0,652;0,235;0,738;0,056
"recado";0,258;0,764;0,99;0,16;0,002;0,952
"psd";0,034;0,577;0,126;0,02;0;0,016
"proteção";0,238;0,055;0,616;0;0,223;0,368
"presidir";0,292;0,633;0,088;0,208;0;0,466
"prender";0;0,453;0,809;0,052;0,248;0,043
"palestra";0,521;0,372;0;0,735;0,382;0,073
"original";0,011;0,403;0,375;0,248;0,184;0,02
"orientar";0,844;0,153;0,673;0,926;0,248;0,83
"nomear";0,589;0,835;0,037;0,046;0,01;0,038
"nascer";0,042;0,024;0,758;0;0,447;0,073
"motorista";0,198;0,82;0,204;0,771;0;0,143
"montar";0,844;0,734;0,277;0,477;0,428;0,698
"manobra";0,143;0,074;0,758;0,09;0,846;0
"madrugada";0,284;0,226;0,579;0,122;0,001;0,396
"jeito";0,409;0,087;0;0,102;0,042;0,023
"jair";0,023;0,009;0,716;0,129;0;0,01
"itália";0,175;0,102;0,186;0;0,42;0,561
"interior";0,153;0,083;0,017;0,575;0,19;0,846
"infra-estrutura";0,158;0,6;0,164;0,433;0,537;0,003
"homologar";0,525;0;0,066;0,041;0,058;0,034
"gebran";0;0,009;0,086;0,013;0,021;0,01
"fundamento";0;0,014;0,033;0,49;0,262;0,144
"favorecer";0,051;0;0,054;0,506;0,162;0,259
"experiência";0,034;0,017;0,003;0,001;0,031;0,534
"ex_executivos";0,751;0;0,045;0,026;0,038;0,02
"elevado";0,92;0,166;0,006;0,849;0,064;0,389
"diplomático";0,023;0,002;0,086;0,581;0,021;0
"desemprego";0,127;0,041;0,111;0;0,971;0,083
"desafio";0,096;0,039;0,276;0,111;0,513;0
"cuba";0,79;0,101;0,468;0,649;0,519;0,72
"confronto";0,402;0,132;0,12;0,735;0,187;0,003
"comunista";0,028;0,039;0,276;0,273;0,513;0
"combinar";0,042;0;0,375;0,537;0,348;0,02
"cerimônia";0,117;0,92;0,126;0,072;0,027;0,008
"britânico";0,038;0,02;0,139;0;0,119;0
"braskem";0,087;0;0,028;0,014;0,023;0,011
"bashar";0,021;0,002;0,023;0,012;0,019;0
"auxiliar";0,92;0,071;0,616;0,681;0,963;0,038
"ausência";0,029;0,046;0,302;0,027;0,12;0,014
"assembleia";0,214;0,012;0,492;0,041;0;0,059
"alterar";0,102;0,046;0,302;0,23;0,629;0,979
"adequado";0,595;0,121;0,628;0;0,629;0,144
"índio";0,051;0,009;0,186;0,917;0,047;0
"voz";0,34;0,005;0;0,156;0,119;0,76
"técnica";0,207;0,047;0,956;0,001;0,2;0,328
"transparência";0,263;0,153;0,277;0,017;0,886;0,043
"tese";0;0,121;0,628;0,179;0,097;0,639
"terrorista";0,038;0,005;0,174;0,489;0,035;0
"televisão";0,096;0,764;0,032;0,057;0,69;0,161
"sozinho";0,106;0,271;0,024;0,49;0,097;0,13
"relativo";0,003;0,019;0,04;0,222;0,316;0,182
"pp";0,028;0;0,104;0,057;0,012;0,013
"posicionar";0,117;0,053;0,037;0,191;0,027;0,033
"porta";0,158;0,458;0;0,59;0,767;0,083
"perspectiva";0,595;0,014;0,302;0;0,097;0,979
"pequim";0,026;0,01;0,094;0,051;0,023;0
"particular";0,301;0,52;0,186;0,506;0,829;0,608
"ocidente";0,026;0,003;0,028;0,99;0,08;0
"ocidental";0,031;0,004;0,114;0,743;0,028;0
"normal";0,64;0,458;0,599;0,002;0,513;0,013
"natural";0,263;0,066;0;0,079;0,248;0,156
"nacala";0,481;0,672;0,329;0,435;0,473;0,422
"monica";0,662;0;0,908;0,032;0,047;0,026
"mau";0,042;0,024;0,395;0;0,348;0,205
"marca";0,214;0;0,564;0,777;0,507;0,121
"machado";0,292;0;0,088;0,058;0,079;0,049
"legado";0,158;0,007;0,168;0;0,389;0,23
"invadir";0,491;0,01;0,558;0,71;0,022;0,237
"imediato";0,195;0,005;0,04;0,051;0,506;0,215
"ilegalidade";0;0,415;0,678;0,02;0,604;0,016
"flagrar";0,402;0;0,12;0,301;0,109;0,66
"explodir";0,038;0,005;0,04;0,489;0,035;0
"domiciliar";0;0,702;0,183;0,504;0,17;0,124
"divisão";0,038;0,019;0,361;0,716;0,02;0,018
"distribuir";0,194;0,012;0,069;0,036;0,637;0,106
"dezena";0,216;0,684;0,377;0,266;0,097;0,006
"despesa";0,448;0;0,133;0,342;0,471;0,083
"contexto";0,73;0,819;0,432;0,575;0,767;0,898
"contestar";0;0,996;0,139;0,489;0,316;0,018
"complexo";0,207;0,047;0,492;0;0,058;0,121
"compartilhar";0,373;0,19;0,786;0,537;0,348;0
"celular";0,056;0;0;0,036;0,18;0,03
"carvalho";0,448;0,399;0;0,917;0,162;0,026
"bombardeio";0,028;0,012;0,03;0,016;0,026;0
"bolsa";0,158;0,226;0,005;0,442;0,008;0,108
"baseado";0,458;0,835;0,616;0,849;0,558;0,784
"alimento";0,319;0,711;0,01;0,275;0,31;0,314
"agressão";0,143;0,006;0,375;0,937;0,348;0
"abin";0,319;0,117;0,325;0,028;0,31;0,256
"violento";0,281;0,148;0,26;0;0,273;0,22
"venezuelano";0,068;0,014;0;0,849;0,496;0,038
"tratamento";0,036;0,458;0,114;0,575;0,382;0,023
"tramitação";0,036;0,22;0,049;0,277;0;0,023
"teto";0,051;0,009;0,186;0,309;0;0,026
"telefônico";0,938;0,003;0,06;0,129;0,18;0,237
"tcu";0,036;0;0,049;0,102;0,146;0,023
"tarefa";0,274;0,84;0,114;0;0,097;0,05
"sul_coreano";0,034;0,004;0,037;0,02;0,031;0
"rumo";0,056;0,039;0,229;0;0,462;0,949
"retomar";0,706;0,229;0,305;0,992;0,114;0,466
"retaliação";0,117;0,004;0,678;0,02;0,027;0
"quadro";0,34;0,354;0;0,051;0,035;0,018
"preocupar";0,117;0,017;0,887;0;0,604;0,907
"orientação";0,214;0,262;0,051;0,384;0,234;0,034
"moscou";0,026;0,003;0,094;0,014;0,023;0
"leniência";0,106;0;0,114;0,018;0,097;0,014
"jorge";0,458;0,459;0,072;0,428;0,001;0,038
"jaburu";0,051;0;0,054;0,114;0,162;0,026
"inteiro";0,117;0,141;0;0,805;0,108;0,698
"impor";0,81;0,028;0,846;0,102;0,382;0
"habitante";0,249;0,122;0,053;0,207;0,067;0,586
"gás";0,046;0,475;0,846;0,277;0,146;0
"guimarães";0,005;0,195;0,673;0,184;0,006;0,043
"físico";0,6;0,083;0,14;0,004;0,19;0,143
"figura";0,175;0,728;0,275;0,004;0,42;0,026
"fichar";0;0,003;0,104;0,16;0;0,013
"fator";0,373;0,024;0,153;0;0,846;0,02
"esconder";0,068;0,02;0,251;0,311;0,558;0,755
"detalhar";0,031;0;0,114;0,018;0,557;0,144
"descrever";0,644;0;0,678;0,805;0,031;0,371
"dem_rj";0,028;0,012;0,03;0,016;0;0,013
