"";"banalfreq";"X.gr_01";"X.gr_02"
"segmento";11;0,7852;-0,7852
"braga";26;-0,8865;0,8865
"utilização";15;-0,3979;0,3979
"válido";12;-0,7275;0,7275
"manifestante";66;0,4487;-0,4487
"segurança";387;-1,6555;1,6555
"sírio";291;0,4949;-0,4949
"prioridade";28;-0,9819;0,9819
"andré";38;-0,5976;0,5976
"trágico";10;0,8814;-0,8814
"tipo";167;0,2905;-0,2905
"ferido";13;-0,7881;0,7881
"reiterar";41;-1,6318;1,6318
"papudo";10;1,5013;-1,5013
"proximidade";16;-0,4389;0,4389
"restar";26;0,946;-0,946
"meu";180;1,7872;-1,7872
"departamento";71;-0,7793;0,7793
"100";92;0,3746;-0,3746
"acesso";103;-1,8341;1,8341
"repercussão";15;0,2219;-0,2219
"áudio";50;1,9944;-1,9944
"adolescente";11;-0,6668;0,6668
"resto";15;0,5092;-0,5092
"alexandrino";24;-0,422;0,422
"morar";39;-0,3838;0,3838
"moral";52;1,8494;-1,8494
"pyongyang";153;-0,3276;0,3276
"guarujá";60;-0,3273;0,3273
"obstrução";65;0,3215;-0,3215
"defensor";44;-0,8021;0,8021
"fenômeno";26;-1,5762;1,5762
"pacto";27;-0,934;0,934
"melhorar";35;-0,5027;0,5027
"união";124;-1,8362;1,8362
"surpreender";20;0,3066;-0,3066
"titular";18;-0,5234;0,5234
"retorno";24;-0,2096;0,2096
"desempregado";10;-0,6062;0,6062
"alegre";39;-0,2211;0,2211
"imprevisível";12;0,3224;-0,3224
"caixa";135;-0,8332;0,8332
"consistente";11;-0,6668;0,6668
"suspender";59;-0,3093;0,3093
"jacob";21;-0,3257;0,3257
"liberdade";98;-0,787;0,787
"crer";47;-1,944;1,944
"prevenção";19;-1,1518;1,1518
"corporação";23;-0,389;0,389
"respectivamente";10;0,4186;-0,4186
"propósito";13;-0,3186;0,3186
"comunidade";48;-1,3848;1,3848
"mensagem";104;0,7163;-0,7163
"mencionar";39;-0,9938;0,9938
"consultoria";17;-1,0306;1,0306
"foto";64;1,4679;-1,4679
"resumo";14;0,2509;-0,2509
"guilherme";10;-0,2086;0,2086
"enfrentamento";14;-0,8487;0,8487
"caráter";25;1,0118;-1,0118
"economista";11;-0,6668;0,6668
"formação";24;-0,7926;0,7926
"rastrear";14;0,2509;-0,2509
"preencher";13;-0,7881;0,7881
"esquema";133;1,2179;-1,2179
"torre";11;-0,244;0,244
"gravação";119;-0,2898;0,2898
"gerar";71;0,349;-0,349
"abril";103;1,1354;-1,1354
"redação";11;-0,6668;0,6668
"requisito";20;-1,2125;1,2125
"geral";155;-1,309;1,309
"agressivo";12;1,8723;-1,8723
"sentimento";15;-0,3979;0,3979
"eunício";47;-0,3834;0,3834
"mina";61;-1,462;1,462
"máquina";22;-0,3569;0,3569
"regular";19;-1,1518;1,1518
"sonda";10;-0,6062;0,6062
"maria";61;-0,7517;0,7517
"alimento";31;1,8328;-1,8328
"inglaterra";10;0,4186;-0,4186
"simplesmente";26;1,8335;-1,8335
"previdenciário";18;-1,0912;1,0912
"província";17;0,7646;-0,7646
"leitura";22;-1,3337;1,3337
"anticorrupção";12;-0,2807;0,2807
"anunciar";163;-0,3535;0,3535
"sozinho";31;1,0006;-1,0006
"comportar";11;0,3668;-0,3668
"principalmente";56;-0,8869;0,8869
"aposta";25;-0,8393;0,8393
"12";155;-1,857;1,857
"ilha";27;-0,2797;0,2797
"suspeita";57;-0,637;0,637
"16";72;0,476;-0,476
"disco";12;-0,7275;0,7275
"19";79;-1,3414;1,3414
"plenário";108;-0,3477;0,3477
"tramitação";30;-1,0788;1,0788
"preto";24;-1,455;1,455
"01";10;0,8814;-0,8814
"05";11;0,7852;-0,7852
"09";15;0,9167;-0,9167
"marcar";81;-0,8068;0,8068
"oferta";14;-0,8487;0,8487
"sair";204;-1,182;1,182
"omc";10;-0,6062;0,6062
"pesquisador";19;-0,2663;0,2663
"adiar";21;0,8911;-0,8911
"triplex";153;-1,0379;1,0379
"mínimo";76;0,2695;-0,2695
"recebido";13;0,6294;-0,6294
"falar";478;1,5349;-1,5349
"apresentação";24;-0,422;0,422
"concluir";68;0,4062;-0,4062
"ocorrer";239;0,3346;-0,3346
"inclusão";11;-0,6668;0,6668
"contrato";175;-1,3478;1,3478
"judiciário";107;-0,6064;0,6064
"coluna";16;0,4592;-0,4592
"restante";15;-0,3979;0,3979
"usado";126;1,948;-1,948
"pista";19;-0,2663;0,2663
"destruição";25;-0,2321;0,2321
"processar";25;0,3831;-0,3831
"estratégia";90;1,6601;-1,6601
"encontrar";186;0,5177;-0,5177
"resolvido";10;0,4186;-0,4186
"ex_prefeito";17;-0,4808;0,4808
"expressamente";10;-0,6062;0,6062
"in";20;-0,2955;0,2955
"alimentar";24;0,417;-0,417
"livrar";14;1,5664;-1,5664
"residência";43;0,3049;-0,3049
"livre";70;-1,0329;1,0329
"estadual";69;-1,0002;1,0002
"livro";65;-0,2815;0,2815
"produzir";59;-1,3795;1,3795
"envio";13;0,2841;-0,2841
"parlamento";29;0,7745;-0,7745
"sul_coreano";30;0,2509;-0,2509
"programa";182;-1,09;1,09
"800";14;-0,8487;0,8487
"personagem";12;-0,7275;0,7275
"okamotto";23;-1,3943;1,3943
"esporte";12;-0,7275;0,7275
"vice_presidência";10;-0,2086;0,2086
"diferenciado";12;-0,2807;0,2807
"declaração";167;0,3753;-0,3753
"assim";265;-0,7439;0,7439
"aéreo";117;1,1043;-1,1043
"natal";11;-0,6668;0,6668
"assis";10;0,8814;-0,8814
"aproximação";18;-1,0912;1,0912
"negar";204;-1,182;1,182
"documentação";17;0,4145;-0,4145
"rever";14;-0,8487;0,8487
"outro";1036;-1,6641;1,6641
"inúmero";13;-0,3186;0,3186
"rejeitar";50;-1,0231;1,0231
"apontar";145;-0,3245;0,3245
"normal";31;0,6783;-0,6783
"perdão";14;-0,8487;0,8487
"carta";61;0,2604;-0,2604
"aumento";62;-0,7814;0,7814
"trabalho";216;-1,6785;1,6785
"implicar";14;-0,8487;0,8487
"rejeição";10;-0,2086;0,2086
"tecnologia";34;-0,7897;0,7897
"almeida";10;-0,2086;0,2086
"aplicado";15;0,2219;-0,2219
"presídio";45;-1,2516;1,2516
"foro";177;1,8919;-1,8919
"baixo";69;-0,3489;0,3489
"economia";128;-0,5354;0,5354
"logístico";10;-0,2086;0,2086
"trabalhista";56;-1,2578;1,2578
"metropolitano";13;-0,7881;0,7881
"propaganda";28;-0,9819;0,9819
"avançar";35;-0,8297;0,8297
"tarde";87;1,8082;-1,8082
"atividade";102;-1,7972;1,7972
"jamais";68;-0,6968;0,6968
"definitivamente";12;0,3224;-0,3224
"digital";18;0,3746;-0,3746
"interrupção";11;-0,6668;0,6668
"optar";18;-0,2381;0,2381
"russo";128;0,8032;-0,8032
"chinês";91;1,9056;-1,9056
"parcela";19;-0,2663;0,2663
"menor";70;-0,7514;0,7514
"menos";242;-0,3654;0,3654
"lauro";10;0,4186;-0,4186
"propina";436;1,5478;-1,5478
"pertencer";54;-1,6588;1,6588
"sarney";22;-0,3569;0,3569
"0";32;-1,94;1,94
"chanceler";15;0,5092;-0,5092
"dia";757;-0,8655;0,8655
"item";27;-0,5255;0,5255
"custo";54;-0,5556;0,5556
"inocência";34;-1,2763;1,2763
"calcular";16;0,8366;-0,8366
"cozinha";14;-0,8487;0,8487
"lógico";10;-0,6062;0,6062
"terça_feira";107;-1,2863;1,2863
"48";12;-0,2807;0,2807
"lógica";12;0,3224;-0,3224
"emitir";45;1,5697;-1,5697
"agosto";77;-1,2708;1,2708
"ogiva";27;1,7323;-1,7323
"viagem";52;-0,7559;0,7559
"instituto";162;-0,8547;0,8547
"boi";19;0,6408;-0,6408
"transmitir";20;0,5874;-0,5874
"bom";230;0,348;-0,348
"lewandowski";20;0,3066;-0,3066
"enorme";34;-1,2763;1,2763
"ex_ministro";195;-0,6877;0,6877
"finalizar";17;1,7754;-1,7754
"peru";11;0,3668;-0,3668
"repudiar";18;-0,5234;0,5234
"incompetente";14;0,5656;-0,5656
"prejudicar";45;1,5697;-1,5697
"monetário";10;-0,6062;0,6062
"disputa";75;-0,8944;0,8944
"institucional";54;-0,5556;0,5556
"ambos";67;0,5991;-0,5991
"facilitar";34;-0,2677;0,2677
"otimista";12;-0,7275;0,7275
"cérebro";10;-0,2086;0,2086
"may";15;0,2219;-0,2219
"proporção";16;0,8366;-0,8366
"jair";32;0,9424;-0,9424
"vieira";59;-0,9894;0,9894
"indignação";12;-0,7275;0,7275
"operário";12;-0,7275;0,7275
"canadá";13;0,2841;-0,2841
"maia";178;0,6446;-0,6446
"falsidade";10;-0,6062;0,6062
"avião";101;0,7933;-0,7933
"47";11;-0,244;0,244
"primeira_ministra";13;0,6294;-0,6294
"e_mail";27;-0,934;0,934
"especulação";19;0,3388;-0,3388
"fazer";1874;0,8364;-0,8364
"espanhol";17;-0,4808;0,4808
"água";110;0,3307;-0,3307
"chave";20;0,5874;-0,5874
"torno";42;1,3961;-1,3961
"resolução";35;-1,3264;1,3264
"tornozeleira";24;-0,422;0,422
"acrescentar";102;-0,8864;0,8864
"insistir";38;-0,5976;0,5976
"apagar";15;0,5092;-0,5092
"registrar";89;-0,5816;0,5816
"trata_se";33;-0,4426;0,4426
"americano";413;0,7864;-0,7864
"carro";41;-1,0783;1,0783
"secretaria_geral";11;-0,6668;0,6668
"antiaéreo";10;-0,6062;0,6062
"permanência";14;-0,8487;0,8487
"equilíbrio";17;-0,2111;0,2111
"reafirmar";23;-0,389;0,389
"1a";15;1,4384;-1,4384
"ribeiro";29;-1,7581;1,7581
"renúncia";37;0,2693;-0,2693
"1o";27;-0,934;0,934
"moscou";30;0,7248;-0,7248
"ordem";179;-0,6987;0,6987
"subterrâneo";14;1,5664;-1,5664
"cumprimento";36;-1,3767;1,3767
"10";194;0,6173;-0,6173
"13";78;-0,7277;0,7277
"15";130;0,9237;-0,9237
"número";178;-1,201;1,201
"17";68;1,2706;-1,2706
"princípio";46;-1,2957;1,2957
"aumentar";100;-0,2442;0,2442
"colunista";29;0,4888;-0,4888
"requerer";19;-1,1518;1,1518
"submeter";28;-0,9819;0,9819
"convidar";15;0,2219;-0,2219
"venezuelano";30;0,4539;-0,4539
"interior";32;-0,2264;0,2264
"laranja";12;0,3224;-0,3224
"atibaia";27;0,5671;-0,5671
"choque";10;0,4186;-0,4186
"digno";16;0,8366;-0,8366
"indevidamente";10;-0,6062;0,6062
"corrente";24;-0,7926;0,7926
"show";13;1,1071;-1,1071
"preciso";106;-1,946;1,946
"zanon";20;-1,2125;1,2125
"população";157;0,3152;-0,3152
"científico";20;-0,6108;0,6108
"realmente";68;1,8988;-1,8988
"atribuição";22;-1,3337;1,3337
"circunstância";42;0,3262;-0,3262
"sucessivo";14;0,2509;-0,2509
"chuva";21;-1,2731;1,2731
"relativo";31;-0,6731;0,6731
"certeza";47;-0,3834;0,3834
"campino";24;-1,455;1,455
"achar";245;-0,3955;0,3955
"quadro";30;0,7248;-0,7248
"lopes";11;-0,6668;0,6668
"refletir";11;0,3668;-0,3668
"medeiros";21;-0,3257;0,3257
"indicador";13;-0,7881;0,7881
"democrático";65;-1,6304;1,6304
"garoto";15;0,5092;-0,5092
"estrito";10;0,4186;-0,4186
"família";179;-0,3583;0,3583
"administrar";19;-0,5668;0,5668
"origem";53;-1,1389;1,1389
"pedágio";10;-0,6062;0,6062
"preocupar";30;0,2509;-0,2509
"alvo";137;-0,549;0,549
"hotmail";15;-0,9093;0,9093
"imputar";10;-0,6062;0,6062
"colegiado";15;-0,3979;0,3979
"par";12;-0,2807;0,2807
"psicológico";11;0,3668;-0,3668
"pau";10;1,5013;-1,5013
"argumento";61;-0,5187;0,5187
"paz";54;-0,2267;0,2267
"maré";26;-1,5762;1,5762
"continuidade";15;-0,3979;0,3979
"reinaldo";12;0,702;-0,702
"igualmente";17;-1,0306;1,0306
"condomínio";11;-0,6668;0,6668
"necessariamente";20;-0,2955;0,2955
"espírito";10;-0,6062;0,6062
"restrição";36;-0,312;0,312
"desconfiança";19;-0,5668;0,5668
"viver";123;-0,2491;0,2491
"estimular";17;-1,0306;1,0306
"cláusula";13;-0,3186;0,3186
"gestor";11;-0,6668;0,6668
"tesoureiro";12;0,3224;-0,3224
"cabo";15;0,2219;-0,2219
"consultar";17;-0,4808;0,4808
"falhar";20;0,5874;-0,5874
"fabricar";16;0,4592;-0,4592
"compreender";22;-0,3569;0,3569
"criticar";88;-1,003;1,003
"atender";82;-0,614;0,614
"histórico";42;-0,2772;0,2772
"esfera";12;-0,2807;0,2807
"carlos";96;-1,2454;1,2454
"imunidade";12;-0,2807;0,2807
"empresa";596;-1,5267;1,5267
"liberado";17;1,2199;-1,2199
"gomes";38;0,2498;-0,2498
"polarização";13;-0,7881;0,7881
"atômico";15;-0,3979;0,3979
"bruto";13;0,6294;-0,6294
"decisivo";14;-0,8487;0,8487
"janot";216;0,9927;-0,9927
"ronaldo";11;-0,6668;0,6668
"vice";41;-1,6318;1,6318
"agora";357;-0,3523;0,3523
"fluminense";18;-1,0912;1,0912
"repetir";40;0,5844;-0,5844
"advogado";404;0,4147;-0,4147
"investigado";134;-0,5;0,5
"fila";18;-0,2381;0,2381
"partida";11;-0,6668;0,6668
"repent";11;-0,6668;0,6668
"narrativa";10;-0,2086;0,2086
"intelectual";17;-0,2111;0,2111
"inadmissível";13;-0,3186;0,3186
"ético";10;0,4186;-0,4186
"ética";70;-0,7514;0,7514
"déficit";24;-0,7926;0,7926
"promotor";34;0,3371;-0,3371
"embraer";10;-0,6062;0,6062
"vila";11;-0,244;0,244
"computador";15;0,2219;-0,2219
"escondido";10;-0,6062;0,6062
"cooperativa";19;-0,5668;0,5668
"zé";27;1,7323;-1,7323
"dialogar";12;-0,2807;0,2807
"14";63;-0,2505;0,2505
"fuzil";10;-0,6062;0,6062
"fragilidade";12;-0,7275;0,7275
"medicina";11;-0,244;0,244
"perspectiva";31;-1,1277;1,1277
"zero";25;-0,4557;0,4557
"abc";12;-0,7275;0,7275
"18";79;0,4805;-0,4805
"interceptação";12;-0,2807;0,2807
"exportar";21;0,2777;-0,2777
"incomodar";18;1,649;-1,649
"variar";10;-0,2086;0,2086
"comprovar";54;-0,2267;0,2267
"mobilizar";21;-0,3257;0,3257
"ampliar";26;-1,5762;1,5762
"impressão";18;-1,0912;1,0912
"correspondente";13;-0,7881;0,7881
"condução";20;-0,6108;0,6108
"devasso";12;-0,7275;0,7275
"prever";139;0,7124;-0,7124
"roubo";15;0,9167;-0,9167
"mercadante";27;-1,6368;1,6368
"inevitável";12;0,3224;-0,3224
"disposto";28;-0,5614;0,5614
"mascarenhas";11;-0,244;0,244
"incluir";129;1,8201;-1,8201
"expedir";11;0,3668;-0,3668
"cassação";44;0,9537;-0,9537
"guarda";16;0,8366;-0,8366
"vladimir";27;0,3234;-0,3234
"engevix";19;-1,1518;1,1518
"ocorrência";18;-0,5234;0,5234
"morto";86;-0,7084;0,7084
"interromper";28;0,2972;-0,2972
"mapa";21;-1,2731;1,2731
"corrigir";24;-1,455;1,455
"juízo";49;-1,4299;1,4299
"desejo";22;-0,3569;0,3569
"indireto";20;-0,2955;0,2955
"implantar";11;1,3512;-1,3512
"pleno";41;-1,6318;1,6318
"patamar";10;0,8814;-0,8814
"custear";11;0,3668;-0,3668
"distribuir";31;0,4214;-0,4214
"carreira";28;0,5265;-0,5265
"sistema";226;0,389;-0,389
"disponível";24;0,417;-0,417
"útil";11;0,3668;-0,3668
"discussão";67;-1,7161;1,7161
"anexar";15;-0,3979;0,3979
"doutor";23;-0,389;0,389
"celular";31;1,0006;-1,0006
"25";76;1,4659;-1,4659
"27";48;0,3595;-0,3595
"piscina";11;-0,6668;0,6668
"21";61;-1,0596;1,0596
"23";60;-0,7223;0,7223
"reuters";35;-0,5027;0,5027
"pena";202;-1,3382;1,3382
"pcc";12;-0,7275;0,7275
"cofig";10;-0,6062;0,6062
"afastar";51;-1,0614;1,0614
"trajetória";21;0,5388;-0,5388
"despesa";31;-0,2069;0,2069
"respeito";97;0,2997;-0,2997
"almoço";12;0,3224;-0,3224
"completar";57;0,329;-0,329
"envolvimento";39;-0,9938;0,9938
"porte";16;0,4592;-0,4592
"porta";31;0,4214;-0,4214
"visitar";26;0,946;-0,946
"intermediar";12;-0,2807;0,2807
"29";28;-0,3049;0,3049
"prefeito";116;0,7604;-0,7604
"britânico";32;0,6349;-0,6349
"analisar";119;-0,6782;0,6782
"verdade";127;0,5302;-0,5302
"tóquio";15;0,9167;-0,9167
"vida";165;1,2447;-1,2447
"sujeito";19;1,0405;-1,0405
"piloto";37;-0,5654;0,5654
"vitale";16;-0,97;0,97
"atravessar";11;0,7852;-0,7852
"comando";119;-0,2898;0,2898
"torquato";18;-0,2381;0,2381
"ônibus";29;0,4888;-0,4888
"atraso";12;0,702;-0,702
"cade";21;-0,6555;0,6555
"jogo";53;-0,3426;0,3426
"dono";237;0,3537;-0,3537
"completamente";27;-0,2797;0,2797
"retornar";36;1,4227;-1,4227
"instalação";39;1,2242;-1,2242
"merda";15;-0,9093;0,9093
"importância";34;0,5563;-0,5563
"para";6027;1,4552;-1,4552
"silêncio";57;-0,9207;0,9207
"john";12;0,702;-0,702
"conhecer";93;0,8275;-0,8275
"estatal";110;1,8511;-1,8511
"repassar";56;0,5184;-0,5184
"fixar";13;-0,3186;0,3186
"sensível";11;-0,6668;0,6668
"valdir";12;0,3224;-0,3224
"terço";17;-0,2111;0,2111
"pará";11;-0,6668;0,6668
"esse";676;0,6399;-0,6399
"permanecer";63;-0,5674;0,5674
"orçamento";37;-0,5654;0,5654
"km";64;1,7967;-1,7967
"gabinete";67;-1,2781;1,2781
"valer";116;1,5939;-1,5939
"réu";153;-1,2576;1,2576
"elaborar";20;0,3066;-0,3066
"carne";161;1,7873;-1,7873
"auditoria";10;-0,6062;0,6062
"chinaglia";11;0,3668;-0,3668
"sustentar";44;0,2848;-0,2848
"ruim";37;0,6992;-0,6992
"depender";67;-1,2781;1,2781
"8";133;0,3283;-0,3283
"previsão";28;-0,3049;0,3049
"bilateral";17;-1,0306;1,0306
"restaurante";12;0,702;-0,702
"garcia";13;1,7099;-1,7099
"altura";18;0,3746;-0,3746
"individual";20;-0,6108;0,6108
"fazenda";98;1,3169;-1,3169
"fictício";11;0,3668;-0,3668
"fruto";18;0,3746;-0,3746
"pcdob";20;-1,2125;1,2125
"convivência";11;-0,6668;0,6668
"viabilizar";18;-0,5234;0,5234
"iniciativa";59;-1,8935;1,8935
"amizade";11;0,3668;-0,3668
"formalizar";11;-0,244;0,244
"atrasado";10;1,5013;-1,5013
"orçamentário";20;-1,2125;1,2125
"contraditório";11;-0,6668;0,6668
"andar";58;-0,665;0,665
"rcifrão";728;1,4501;-1,4501
"tolerância";15;-0,9093;0,9093
"léo";49;0,7418;-0,7418
"perto";53;0,2631;-0,2631
"reformar";10;0,4186;-0,4186
"ensinar";10;0,8814;-0,8814
"gay";15;-0,9093;0,9093
"elogiar";35;0,7878;-0,7878
"enxergar";13;-0,7881;0,7881
"fux";25;0,3831;-0,3831
"vário";188;1,7334;-1,7334
"colaboração";60;-1,941;1,941
"extraordinário";17;-0,4808;0,4808
"comitiva";11;-0,244;0,244
"inimigo";38;1,6804;-1,6804
"júlio";10;-0,2086;0,2086
"damasco";13;0,2841;-0,2841
"absolver";41;1,4622;-1,4622
"jbs";361;1,403;-1,403
"verificar";42;-0,4613;0,4613
"alternativo";23;-1,3943;1,3943
"atentado";26;-0,4903;0,4903
"popularidade";12;-0,7275;0,7275
"alternativa";16;-0,4389;0,4389
"cut";20;-0,6108;0,6108
"arquivamento";24;-1,455;1,455
"administrativo";52;-1,5665;1,5665
"comportamento";37;0,4559;-0,4559
"cuja";32;-1,177;1,177
"habeas";51;-0,3037;0,3037
"endereço";26;-0,8865;0,8865
"jovair";10;-0,6062;0,6062
"feriado";10;-0,2086;0,2086
"preço";55;-0,8535;0,8535
"júnior";15;0,5092;-0,5092
"motor";13;-0,7881;0,7881
"apoio";209;-1,1013;1,1013
"energia";24;-0,2096;0,2096
"divergência";11;-0,6668;0,6668
"eliminar";21;1,855;-1,855
"ajuste";19;-0,5668;0,5668
"300";48;-0,4064;0,4064
"percentual";14;-0,8487;0,8487
"fechado";73;0,6243;-0,6243
"impor";30;-0,6353;0,6353
"consistir";10;-0,2086;0,2086
"acompanhar";120;-0,3019;0,3019
"transpetro";13;0,6294;-0,6294
"shinzo";13;1,7099;-1,7099
"aquilo";44;0,9537;-0,9537
"elevar";12;0,702;-0,702
"financeiro";114;0,2796;-0,2796
"pmdb_rj";40;-1,0358;1,0358
"observação";11;0,3668;-0,3668
"exposição";11;-0,244;0,244
"moraes";22;-0,3569;0,3569
"dinheiro";532;0,6761;-0,6761
"vaccarezza";15;-0,9093;0,9093
"penitenciária";16;0,8366;-0,8366
"articular";14;0,5656;-0,5656
"favorecer";32;-0,4136;0,4136
"amarelo";15;0,5092;-0,5092
"premiado";26;-1,5762;1,5762
"assassinato";18;0,6996;-0,6996
"significativo";19;-0,5668;0,5668
"produtor";14;-0,3577;0,3577
"ritmo";20;-0,6108;0,6108
"jaburu";30;-0,3577;0,3577
"representar";111;0,5608;-0,5608
"potência";33;0,3632;-0,3632
"2002";25;-0,2321;0,2321
"2003";14;1,0063;-1,0063
"2000";21;0,2777;-0,2777
"2001";17;-0,2111;0,2111
"relação";431;-1,9963;1,9963
"2004";12;0,702;-0,702
"2005";28;-0,3049;0,3049
"manter";255;-0,6054;0,6054
"mecanismo";16;-0,97;0,97
"alumínio";11;-0,6668;0,6668
"geração";15;0,2219;-0,2219
"atualizar";12;0,3224;-0,3224
"chapa";68;0,5724;-0,5724
"brigada";11;-0,6668;0,6668
"depoimento";392;-0,4489;0,4489
"palácio";133;-1,2187;1,2187
"amarillo";25;-1,5156;1,5156
"totalmente";41;0,3489;-0,3489
"assad";70;0,3672;-0,3672
"votação";118;0,4347;-0,4347
"operação";600;-1,5872;1,5872
"nogueira";14;-0,8487;0,8487
"eficiência";16;0,8366;-0,8366
"obtido";13;-0,3186;0,3186
"ciclo";12;-0,2807;0,2807
"junior";13;0,2841;-0,2841
"realizado";15;0,5092;-0,5092
"sobrevoar";17;1,7754;-1,7754
"escola";49;-0,4299;0,4299
"bairro";36;-0,87;0,87
"prevalecer";18;-0,5234;0,5234
"década";58;-0,665;0,665
"luiz";127;-1,9395;1,9395
"cultural";10;-0,6062;0,6062
"extremo";36;1,4227;-1,4227
"luis";17;-0,4808;0,4808
"38";22;0,2515;-0,2515
"31";42;-0,4613;0,4613
"37";11;-0,6668;0,6668
"36";10;-0,2086;0,2086
"35";33;0,5943;-0,5943
"34";10;-0,2086;0,2086
"bancário";43;-0,2972;0,2972
"dedicar";23;-0,7464;0,7464
"executar";34;0,8363;-0,8363
"presidenta";14;0,2509;-0,2509
"presidente";1867;-0,764;0,764
"nomeação";36;-1,3767;1,3767
"soberano";11;-0,6668;0,6668
"chamado";130;-0,4381;0,4381
"perceber";42;1,0539;-1,0539
"gabriel";10;0,4186;-0,4186
"núcleo";17;-1,0306;1,0306
"contexto";31;-1,1277;1,1277
"caminho";85;0,6727;-0,6727
"nossa";165;1,0661;-1,0661
"ideia";114;-0,5802;0,5802
"violação";19;-0,5668;0,5668
"afp";17;-0,2111;0,2111
"sujo";14;1,5664;-1,5664
"redução";38;0,6587;-0,6587
"unido";404;-0,8383;0,8383
"confiança";63;0,3582;-0,3582
"litoral";24;-1,455;1,455
"haiti";15;-0,9093;0,9093
"resistência";18;-1,0912;1,0912
"criminal";62;-0,3648;0,3648
"mensal";19;1,5337;-1,5337
"weber";12;0,702;-0,702
"fiscalização";29;0,2731;-0,2731
"dag";10;-0,2086;0,2086
"vencer";37;0,4559;-0,4559
"religião";11;-0,244;0,244
"dar";643;0,3827;-0,3827
"homenagear";16;-0,1854;0,1854
"quê";31;-0,3853;0,3853
"mandato";198;-1,0557;1,0557
"atendimento";15;-0,9093;0,9093
"petição";24;-0,7926;0,7926
"interceptar";17;0,7646;-0,7646
"sadi";14;-0,8487;0,8487
"anuência";10;-0,6062;0,6062
"vermelho";19;1,0405;-1,0405
"jurídico";86;-0,7084;0,7084
"orientar";32;0,3912;-0,3912
"tornou_se";12;-0,2807;0,2807
"rei";47;-0,2326;0,2326
"meirelles";62;-0,7814;0,7814
"mata";18;-0,5234;0,5234
"praticar";74;0,4333;-0,4333
"mato";36;-0,5337;0,5337
"pré_candidatura";11;-0,6668;0,6668
"que";15510;-0,4361;0,4361
"codinome";14;-0,3577;0,3577
"pautar";18;-1,0912;1,0912
"constrangimento";12;1,2211;-1,2211
"detectar";25;0,3831;-0,3831
"omitir";10;-0,6062;0,6062
"transação";26;-0,8865;0,8865
"cuiabá";12;-0,7275;0,7275
"palestino";11;-0,6668;0,6668
"rocha";117;0,5836;-0,5836
"abandonado";14;-0,3577;0,3577
"negro";34;-0,4724;0,4724
"eleger";64;-0,2658;0,2658
"fórum";52;-1,5665;1,5665
"serraglio";35;-0,5027;0,5027
"petrobras";214;0,4404;-0,4404
"respeitar";42;0,3262;-0,3262
"atitude";49;1,6759;-1,6759
"fiscalizar";21;-0,6555;0,6555
"incentivo";16;-0,97;0,97
"isto";31;-0,6731;0,6731
"oliveira";62;-0,3648;0,3648
"experiência";32;-0,7114;0,7114
"pmdb_pr";20;-0,6108;0,6108
"tributário";27;-1,6368;1,6368
"seguro";28;-0,3049;0,3049
"elevador";10;-0,6062;0,6062
"dignidade";25;1,9416;-1,9416
"conspiração";33;0,8877;-0,8877
"intolerância";18;-1,0912;1,0912
"palanque";10;0,4186;-0,4186
"dependência";10;0,4186;-0,4186
"obviamente";19;1,0405;-1,0405
"contradição";17;-0,4808;0,4808
"aproximadamente";19;0,6408;-0,6408
"wesley";39;-0,9938;0,9938
"grosso";39;0,399;-0,399
"reconhecimento";18;-0,5234;0,5234
"islâmico";35;0,7878;-0,7878
"breve";22;0,4945;-0,4945
"fator";30;-0,6353;0,6353
"precedente";24;-0,2096;0,2096
"bruno";33;-0,4426;0,4426
"exato";26;1,3544;-1,3544
"utilizar";71;-0,7793;0,7793
"manhã";111;0,7145;-0,7145
"cansado";10;-0,6062;0,6062
"rumo";30;0,7248;-0,7248
"romero";16;-0,1854;0,1854
"climático";14;-0,3577;0,3577
"norte_coreana";38;0,9459;-0,9459
"comercializar";11;-0,6668;0,6668
"norte_coreano";130;0,6083;-0,6083
"augusto";24;-0,2096;0,2096
"notificar";10;-0,6062;0,6062
"haddad";25;-1,5156;1,5156
"externo";42;-1,6834;1,6834
"eficaz";12;-0,2807;0,2807
"gsi";11;-0,6668;0,6668
"percepção";13;-0,7881;0,7881
"abrigar";15;0,2219;-0,2219
"conclusão";35;-0,8297;0,8297
"transferir";38;0,6587;-0,6587
"doleiro";44;1,6387;-1,6387
"clique";21;0,2777;-0,2777
"sauna";10;-0,6062;0,6062
"praia";12;-0,7275;0,7275
"constituir";14;-0,3577;0,3577
"sete";51;-1,0614;1,0614
"falência";11;-0,244;0,244
"paciência";17;0,4145;-0,4145
"wagner";23;0,454;-0,454
"abar";20;0,9625;-0,9625
"reunir";101;-0,8611;0,8611
"vergonhoso";11;0,3668;-0,3668
"resistir";18;-1,0912;1,0912
"paralelo";16;-0,1854;0,1854
"senhor";147;-1,6139;1,6139
"teste";193;-0,267;0,267
"anistia";15;-0,9093;0,9093
"competência";23;-0,7464;0,7464
"demais";86;-1,2382;1,2382
"dezena";31;1,3861;-1,3861
"assinar";112;-1,1545;1,1545
"marun";25;-1,5156;1,5156
"demonstração";19;-0,5668;0,5668
"combustível";20;-0,2955;0,2955
"consumir";14;1,0063;-1,0063
"somar";35;0,3129;-0,3129
"escala";16;-0,1854;0,1854
"eliseu";26;-1,5762;1,5762
"simples";58;0,6618;-0,6618
