"";"X.gr_01";"X.gr_02"
"testemunha";-1,1;1,1
"execução";-1,944;1,944
"minoria";-0,6062;0,6062
"fechar";-0,7329;0,7329
"inerente";-0,6062;0,6062
"juntar";1,1135;-1,1135
"fortalecer";-0,3979;0,3979
"fato";-0,9017;0,9017
"definitivo";-0,6353;0,6353
"costumar";-0,422;0,422
"pacheco";-0,2096;0,2096
"fernando";-2,4105;2,4105
"estabelecimento";-0,6555;0,6555
"determinar";-1,4731;1,4731
"rota";-0,4808;0,4808
"porta_aviões";8,4443;-8,4443
"twitter";0,3215;-0,3215
"zanin";-0,3179;0,3179
"congresso";-1,6209;1,6209
"homs";-0,2807;0,2807
"velocidade";-0,2111;0,2111
"morrer";0,8149;-0,8149
"motivo";0,7402;-0,7402
"preconceito";-1,0912;1,0912
"importação";-1,2731;1,2731
"usar";5,5712;-5,5712
"soviético";-0,2895;0,2895
"autoria";-0,389;0,389
"ação";-1,6687;1,6687
"24";-0,7239;0,7239
"outubro";-1,7161;1,7161
"mudo";-0,3257;0,3257
"antônio";0,266;-0,266
"ex_executivo";0,8366;-0,8366
"raquel";-2,0006;2,0006
"questionar";-0,8044;0,8044
"anulação";-0,2086;0,2086
"parede";-0,7275;0,7275
"norte";8,1122;-8,1122
"instância";-2,2283;2,2283
"tramitar";-0,934;0,934
"diplomático";0,3912;-0,3912
"pmdb_ce";-0,8487;0,8487
"ha";-0,6062;0,6062
"vigente";-0,6062;0,6062
"helicóptero";0,5092;-0,5092
"começo";-0,5668;0,5668
"converter";-0,6668;0,6668
"oposto";0,9167;-0,9167
"vigor";-0,9093;0,9093
"regra";-1,7605;1,7605
"opositor";-0,2086;0,2086
"frigorífico";-0,46;0,46
"sempre";-0,9391;0,9391
"etapa";-0,5255;0,5255
"apesar";-4,1745;4,1745
"urna";-0,4808;0,4808
"armazenamento";-0,7275;0,7275
"índio";1,0006;-1,0006
"indulto";-0,2381;0,2381
"convite";-1,0912;1,0912
"greve";-1,2731;1,2731
"decorrente";-0,97;0,97
"rural";0,5265;-0,5265
"benefício";-1,8644;1,8644
"derrota";-0,5668;0,5668
"expulsar";0,4186;-0,4186
"4a";-0,9521;0,9521
"faixa";-0,7881;0,7881
"presente";1,5163;-1,5163
"frango";-0,2663;0,2663
"prisional";-0,8487;0,8487
"desembarcar";4,4924;-4,4924
"sigilo";-0,6371;0,6371
"exigir";-0,7084;0,7084
"segmento";0,7852;-0,7852
"braga";-0,8865;0,8865
"reforma";-8,6348;8,6348
"utilização";-0,3979;0,3979
"válido";-0,7275;0,7275
"fhc";2,4595;-2,4595
"manifestante";0,4487;-0,4487
"segurança";-1,6555;1,6555
"sírio";0,4949;-0,4949
"prioridade";-0,9819;0,9819
"andré";-0,5976;0,5976
"trágico";0,8814;-0,8814
"tipo";0,2905;-0,2905
"ferido";-0,7881;0,7881
"reiterar";-1,6318;1,6318
"papudo";1,5013;-1,5013
"proximidade";-0,4389;0,4389
"restar";0,946;-0,946
"meu";1,7872;-1,7872
"departamento";-0,7793;0,7793
"100";0,3746;-0,3746
"acesso";-1,8341;1,8341
"repercussão";0,2219;-0,2219
"áudio";1,9944;-1,9944
"adolescente";-0,6668;0,6668
"resto";0,5092;-0,5092
"alexandrino";-0,422;0,422
"morar";-0,3838;0,3838
"moral";1,8494;-1,8494
"pyongyang";-0,3276;0,3276
"guarujá";-0,3273;0,3273
"obstrução";0,3215;-0,3215
"defensor";-0,8021;0,8021
"arma";5,4284;-5,4284
"fenômeno";-1,5762;1,5762
"pacto";-0,934;0,934
"melhorar";-0,5027;0,5027
"candidatura";-3,4593;3,4593
"união";-1,8362;1,8362
"surpreender";0,3066;-0,3066
"titular";-0,5234;0,5234
"retorno";-0,2096;0,2096
"desempregado";-0,6062;0,6062
"alegre";-0,2211;0,2211
"imprevisível";0,3224;-0,3224
"caixa";-0,8332;0,8332
"consistente";-0,6668;0,6668
"suspender";-0,3093;0,3093
"jacob";-0,3257;0,3257
"liberdade";-0,787;0,787
"crer";-1,944;1,944
"prevenção";-1,1518;1,1518
"corporação";-0,389;0,389
"respectivamente";0,4186;-0,4186
"propósito";-0,3186;0,3186
"comunidade";-1,3848;1,3848
"mensagem";0,7163;-0,7163
"mencionar";-0,9938;0,9938
"escapar";3,4991;-3,4991
"consultoria";-1,0306;1,0306
"quinta_feira";-3,2286;3,2286
"mando";2,2719;-2,2719
"venezuela";2,5122;-2,5122
"foto";1,4679;-1,4679
"resumo";0,2509;-0,2509
"guilherme";-0,2086;0,2086
"entrar";2,3473;-2,3473
"enfrentamento";-0,8487;0,8487
"caráter";1,0118;-1,0118
"economista";-0,6668;0,6668
"formação";-0,7926;0,7926
"rastrear";0,2509;-0,2509
"preencher";-0,7881;0,7881
"esquema";1,2179;-1,2179
"inferno";2,2719;-2,2719
"torre";-0,244;0,244
"gravação";-0,2898;0,2898
"gerar";0,349;-0,349
"segundo";-14,0301;14,0301
"abril";1,1354;-1,1354
"redação";-0,6668;0,6668
"requisito";-1,2125;1,2125
"abrir";2,0875;-2,0875
"geral";-1,309;1,309
"agressivo";1,8723;-1,8723
"sentimento";-0,3979;0,3979
"eunício";-0,3834;0,3834
"mina";-1,462;1,462
"ex_deputado";2,0028;-2,0028
"máquina";-0,3569;0,3569
"regular";-1,1518;1,1518
"sonda";-0,6062;0,6062
"maria";-0,7517;0,7517
"alimento";1,8328;-1,8328
"inglaterra";0,4186;-0,4186
"simplesmente";1,8335;-1,8335
"previdenciário";-1,0912;1,0912
"província";0,7646;-0,7646
"leitura";-1,3337;1,3337
"anticorrupção";-0,2807;0,2807
"anunciar";-0,3535;0,3535
"sozinho";1,0006;-1,0006
"comportar";0,3668;-0,3668
"principalmente";-0,8869;0,8869
"aposta";-0,8393;0,8393
"12";-1,857;1,857
"ilha";-0,2797;0,2797
"suspeita";-0,637;0,637
"16";0,476;-0,476
"disco";-0,7275;0,7275
"19";-1,3414;1,3414
"plenário";-0,3477;0,3477
"tramitação";-1,0788;1,0788
"preto";-1,455;1,455
"01";0,8814;-0,8814
"04";2,8045;-2,8045
"05";0,7852;-0,7852
"09";0,9167;-0,9167
"marcar";-0,8068;0,8068
"oferta";-0,8487;0,8487
"sair";-1,182;1,182
"omc";-0,6062;0,6062
"pesquisador";-0,2663;0,2663
"adiar";0,8911;-0,8911
"triplex";-1,0379;1,0379
"mínimo";0,2695;-0,2695
"recebido";0,6294;-0,6294
"falar";1,5349;-1,5349
"apresentação";-0,422;0,422
"concluir";0,4062;-0,4062
"ocorrer";0,3346;-0,3346
"inclusão";-0,6668;0,6668
"durante";9,5967;-9,5967
"contrato";-1,3478;1,3478
"judiciário";-0,6064;0,6064
"coluna";0,4592;-0,4592
"dólar";3,419;-3,419
"restante";-0,3979;0,3979
"usado";1,948;-1,948
"pista";-0,2663;0,2663
"funcionário";2,3054;-2,3054
"destruição";-0,2321;0,2321
"processar";0,3831;-0,3831
"estratégia";1,6601;-1,6601
"encontrar";0,5177;-0,5177
"resolvido";0,4186;-0,4186
"cinza";2,0576;-2,0576
"ex_prefeito";-0,4808;0,4808
"expressamente";-0,6062;0,6062
"ir";3,712;-3,712
"in";-0,2955;0,2955
"alimentar";0,417;-0,417
"gilmar";5,7163;-5,7163
"livrar";1,5664;-1,5664
"residência";0,3049;-0,3049
"livre";-1,0329;1,0329
"estadual";-1,0002;1,0002
"livro";-0,2815;0,2815
"aparecer";2,9273;-2,9273
"produzir";-1,3795;1,3795
"envio";0,2841;-0,2841
"preste";4,0115;-4,0115
"parlamento";0,7745;-0,7745
"sul_coreano";0,2509;-0,2509
"programa";-1,09;1,09
"800";-0,8487;0,8487
"coreano";4,4196;-4,4196
"personagem";-0,7275;0,7275
"venda";-2,6247;2,6247
"okamotto";-1,3943;1,3943
"conflito";3,3584;-3,3584
"esporte";-0,7275;0,7275
"vice_presidência";-0,2086;0,2086
"diferenciado";-0,2807;0,2807
"declaração";0,3753;-0,3753
"assim";-0,7439;0,7439
"aéreo";1,1043;-1,1043
"golpista";4,2853;-4,2853
"natal";-0,6668;0,6668
"assis";0,8814;-0,8814
"aproximação";-1,0912;1,0912
"negar";-1,182;1,182
"documentação";0,4145;-0,4145
"rever";-0,8487;0,8487
"outro";-1,6641;1,6641
"inúmero";-0,3186;0,3186
"rejeitar";-1,0231;1,0231
"nervoso";3,1934;-3,1934
"apontar";-0,3245;0,3245
"normal";0,6783;-0,6783
"perdão";-0,8487;0,8487
"carta";0,2604;-0,2604
"jinping";3,8907;-3,8907
"aumento";-0,7814;0,7814
"super";8,1305;-8,1305
"trabalho";-1,6785;1,6785
"implicar";-0,8487;0,8487
"rejeição";-0,2086;0,2086
"tecnologia";-0,7897;0,7897
"almeida";-0,2086;0,2086
"aplicado";0,2219;-0,2219
"armada";3,275;-3,275
"presídio";-1,2516;1,2516
"foro";1,8919;-1,8919
"baixo";-0,3489;0,3489
"impressionante";2,2646;-2,2646
"economia";-0,5354;0,5354
"logístico";-0,2086;0,2086
"trabalhista";-1,2578;1,2578
"metropolitano";-0,7881;0,7881
"propaganda";-0,9819;0,9819
"avançar";-0,8297;0,8297
"condição";-2,6112;2,6112
"tarde";1,8082;-1,8082
"atividade";-1,7972;1,7972
"jamais";-0,6968;0,6968
"definitivamente";0,3224;-0,3224
"digital";0,3746;-0,3746
"humberto";5,3281;-5,3281
"publicar";12,0084;-12,0084
"interrupção";-0,6668;0,6668
"optar";-0,2381;0,2381
"poderoso";6,1917;-6,1917
"russo";0,8032;-0,8032
"chinês";1,9056;-1,9056
"parcela";-0,2663;0,2663
"armar";2,9701;-2,9701
"menor";-0,7514;0,7514
"menos";-0,3654;0,3654
"lauro";0,4186;-0,4186
"propina";1,5478;-1,5478
"pertencer";-1,6588;1,6588
"sarney";-0,3569;0,3569
"0";-1,94;1,94
"chanceler";0,5092;-0,5092
"dia";-0,8655;0,8655
"item";-0,5255;0,5255
"custo";-0,5556;0,5556
"inocência";-1,2763;1,2763
"calcular";0,8366;-0,8366
"lixo";4,0115;-4,0115
"cozinha";-0,8487;0,8487
"lógico";-0,6062;0,6062
"terça_feira";-1,2863;1,2863
"48";-0,2807;0,2807
"lógica";0,3224;-0,3224
"emitir";1,5697;-1,5697
"agosto";-1,2708;1,2708
"ogiva";1,7323;-1,7323
"viagem";-0,7559;0,7559
"instituto";-0,8547;0,8547
"boi";0,6408;-0,6408
"transmitir";0,5874;-0,5874
"bom";0,348;-0,348
"lewandowski";0,3066;-0,3066
"condenação";-3,6286;3,6286
"enorme";-1,2763;1,2763
"ex_ministro";-0,6877;0,6877
"finalizar";1,7754;-1,7754
"peru";0,3668;-0,3668
"repudiar";-0,5234;0,5234
"incompetente";0,5656;-0,5656
"prejudicar";1,5697;-1,5697
"monetário";-0,6062;0,6062
"disputa";-0,8944;0,8944
"institucional";-0,5556;0,5556
"ambos";0,5991;-0,5991
"facilitar";-0,2677;0,2677
"otimista";-0,7275;0,7275
"cérebro";-0,2086;0,2086
"planalto";-2,3422;2,3422
"mar";2,0239;-2,0239
"may";0,2219;-0,2219
"proporção";0,8366;-0,8366
"mal";-3,1836;3,1836
"sofrer";3,7007;-3,7007
"jair";0,9424;-0,9424
"vieira";-0,9894;0,9894
"indignação";-0,7275;0,7275
"operário";-0,7275;0,7275
"canadá";0,2841;-0,2841
"mais";2,1378;-2,1378
"abuso";-2,4775;2,4775
"maia";0,6446;-0,6446
"estragado";5,7861;-5,7861
"falsidade";-0,6062;0,6062
"jornalista";15,6725;-15,6725
"avião";0,7933;-0,7933
"negociação";-2,6811;2,6811
"47";-0,244;0,244
"tropa";2,7921;-2,7921
"primeira_ministra";0,6294;-0,6294
"e_mail";-0,934;0,934
"especulação";0,3388;-0,3388
"agir";5,2163;-5,2163
"fazer";0,8364;-0,8364
"sugerir";2,502;-2,502
"vagabundo";2,2404;-2,2404
"___________________";-3,0919;3,0919
"kcna";9,1701;-9,1701
"espanhol";-0,4808;0,4808
"água";0,3307;-0,3307
"chave";0,5874;-0,5874
"torno";1,3961;-1,3961
"resolução";-1,3264;1,3264
"tornozeleira";-0,422;0,422
"acrescentar";-0,8864;0,8864
"insistir";-0,5976;0,5976
"apagar";0,5092;-0,5092
"registrar";-0,5816;0,5816
"trata_se";-0,4426;0,4426
"americano";0,7864;-0,7864
"carro";-1,0783;1,0783
"secretaria_geral";-0,6668;0,6668
"antiaéreo";-0,6062;0,6062
"permanência";-0,8487;0,8487
"equilíbrio";-0,2111;0,2111
"reafirmar";-0,389;0,389
"1a";1,4384;-1,4384
"ribeiro";-1,7581;1,7581
"renúncia";0,2693;-0,2693
"1o";-0,934;0,934
"moscou";0,7248;-0,7248
"ordem";-0,6987;0,6987
"subterrâneo";1,5664;-1,5664
"cumprimento";-1,3767;1,3767
"10";0,6173;-0,6173
"13";-0,7277;0,7277
"15";0,9237;-0,9237
"número";-1,201;1,201
"17";1,2706;-1,2706
"pegar";2,0246;-2,0246
"comunista";4,0221;-4,0221
"princípio";-1,2957;1,2957
"aumentar";-0,2442;0,2442
"alemanha";2,4241;-2,4241
"colunista";0,4888;-0,4888
"requerer";-1,1518;1,1518
"submeter";-0,9819;0,9819
"convidar";0,2219;-0,2219
"venezuelano";0,4539;-0,4539
"interior";-0,2264;0,2264
"200";2,2195;-2,2195
"laranja";0,3224;-0,3224
"atibaia";0,5671;-0,5671
"choque";0,4186;-0,4186
"digno";0,8366;-0,8366
"falta";-2,9955;2,9955
"indevidamente";-0,6062;0,6062
"corrente";-0,7926;0,7926
"show";1,1071;-1,1071
"preciso";-1,946;1,946
"zanon";-1,2125;1,2125
"bombardeiro";5,9652;-5,9652
"população";0,3152;-0,3152
"científico";-0,6108;0,6108
"realmente";1,8988;-1,8988
"soltar";6,4508;-6,4508
"atribuição";-1,3337;1,3337
"circunstância";0,3262;-0,3262
"calar";5,3281;-5,3281
"sucessivo";0,2509;-0,2509
"razão";-2,4105;2,4105
"honesto";10,1962;-10,1962
"chuva";-1,2731;1,2731
"relativo";-0,6731;0,6731
"certeza";-0,3834;0,3834
"campino";-1,455;1,455
"proposta";-2,1736;2,1736
"aviso";3,5588;-3,5588
"achar";-0,3955;0,3955
"quadro";0,7248;-0,7248
"embaixada";2,6514;-2,6514
"renunciar";2,3193;-2,3193
"lopes";-0,6668;0,6668
"refletir";0,3668;-0,3668
"medeiros";-0,3257;0,3257
"solicitar";-2,6639;2,6639
"indicador";-0,7881;0,7881
"democrático";-1,6304;1,6304
"crescimento";-3,2131;3,2131
"garoto";0,5092;-0,5092
"estrito";0,4186;-0,4186
"família";-0,3583;0,3583
"administrar";-0,5668;0,5668
"partido";-4,5393;4,5393
"origem";-1,1389;1,1389
"quatro";-3,468;3,468
"pedágio";-0,6062;0,6062
"preocupar";0,2509;-0,2509
"alvo";-0,549;0,549
"hotmail";-0,9093;0,9093
"imputar";-0,6062;0,6062
"colegiado";-0,3979;0,3979
"par";-0,2807;0,2807
"psicológico";0,3668;-0,3668
"pau";1,5013;-1,5013
"argumento";-0,5187;0,5187
"paz";-0,2267;0,2267
"maré";-1,5762;1,5762
"continuidade";-0,3979;0,3979
"reinaldo";0,702;-0,702
"igualmente";-1,0306;1,0306
"então";-5,8884;5,8884
"condomínio";-0,6668;0,6668
"necessariamente";-0,2955;0,2955
"espírito";-0,6062;0,6062
"restrição";-0,312;0,312
"soldado";3,1822;-3,1822
"parar";2,3338;-2,3338
"desconfiança";-0,5668;0,5668
"viver";-0,2491;0,2491
"estimular";-1,0306;1,0306
"cláusula";-0,3186;0,3186
"gestor";-0,6668;0,6668
"tesoureiro";0,3224;-0,3224
"cabo";0,2219;-0,2219
"imagem";2,2769;-2,2769
"consultar";-0,4808;0,4808
"pobre";2,2225;-2,2225
"falhar";0,5874;-0,5874
"pai";2,2408;-2,2408
"fabricar";0,4592;-0,4592
"compreender";-0,3569;0,3569
"criticar";-1,003;1,003
"atender";-0,614;0,614
"vazar";3,0258;-3,0258
"histórico";-0,2772;0,2772
"esfera";-0,2807;0,2807
"fonte";9,1331;-9,1331
"carlos";-1,2454;1,2454
"imunidade";-0,2807;0,2807
"empresa";-1,5267;1,5267
"fuga";2,9018;-2,9018
"liberado";1,2199;-1,2199
"gomes";0,2498;-0,2498
"polarização";-0,7881;0,7881
"atômico";-0,3979;0,3979
"bruto";0,6294;-0,6294
"decisivo";-0,8487;0,8487
"janot";0,9927;-0,9927
"sobre";-4,4007;4,4007
"ronaldo";-0,6668;0,6668
"vice";-1,6318;1,6318
"paranaense";2,4272;-2,4272
"agora";-0,3523;0,3523
"fluminense";-1,0912;1,0912
"repetir";0,5844;-0,5844
"advogado";0,4147;-0,4147
"planeta";2,0688;-2,0688
"investigado";-0,5;0,5
"general";3,2567;-3,2567
"fila";-0,2381;0,2381
"universidade";-2,53;2,53
"11";2,0557;-2,0557
"partida";-0,6668;0,6668
"repent";-0,6668;0,6668
"narrativa";-0,2086;0,2086
"intelectual";-0,2111;0,2111
"inadmissível";-0,3186;0,3186
"ético";0,4186;-0,4186
"dilma";6,551;-6,551
"ética";-0,7514;0,7514
"déficit";-0,7926;0,7926
"sábado";-2,0848;2,0848
"promotor";0,3371;-0,3371
"embraer";-0,6062;0,6062
"vila";-0,244;0,244
"computador";0,2219;-0,2219
"escondido";-0,6062;0,6062
"cooperativa";-0,5668;0,5668
"zé";1,7323;-1,7323
"dialogar";-0,2807;0,2807
"14";-0,2505;0,2505
"fuzil";-0,6062;0,6062
"fragilidade";-0,7275;0,7275
"alma";5,3281;-5,3281
"medicina";-0,244;0,244
"decisão";-7,6014;7,6014
"perspectiva";-1,1277;1,1277
"zero";-0,4557;0,4557
"abc";-0,7275;0,7275
"18";0,4805;-0,4805
"interceptação";-0,2807;0,2807
"exportar";0,2777;-0,2777
"incomodar";1,649;-1,649
"variar";-0,2086;0,2086
"comprovar";-0,2267;0,2267
"mobilizar";-0,3257;0,3257
"ampliar";-1,5762;1,5762
"aragão";8,8514;-8,8514
"impressão";-1,0912;1,0912
"correspondente";-0,7881;0,7881
"dificuldade";-3,7588;3,7588
"condução";-0,6108;0,6108
"devasso";-0,7275;0,7275
"prever";0,7124;-0,7124
"roubo";0,9167;-0,9167
"mercadante";-1,6368;1,6368
"inevitável";0,3224;-0,3224
"disposto";-0,5614;0,5614
"mascarenhas";-0,244;0,244
"incluir";1,8201;-1,8201
"expedir";0,3668;-0,3668
"particular";2,3386;-2,3386
"cassação";0,9537;-0,9537
"guarda";0,8366;-0,8366
"vladimir";0,3234;-0,3234
"engevix";-1,1518;1,1518
"ocorrência";-0,5234;0,5234
"morto";-0,7084;0,7084
"interromper";0,2972;-0,2972
"mapa";-1,2731;1,2731
"pp";2,9016;-2,9016
"corrigir";-1,455;1,455
"juízo";-1,4299;1,4299
"desejo";-0,3569;0,3569
"indireto";-0,2955;0,2955
"implantar";1,3512;-1,3512
"pleno";-1,6318;1,6318
"patamar";0,8814;-0,8814
"custear";0,3668;-0,3668
"distribuir";0,4214;-0,4214
"carreira";0,5265;-0,5265
"sistema";0,389;-0,389
"disponível";0,417;-0,417
"útil";0,3668;-0,3668
"discussão";-1,7161;1,7161
"anexar";-0,3979;0,3979
"doutor";-0,389;0,389
"gonçalves";2,7851;-2,7851
"entendimento";-2,1023;2,1023
"celular";1,0006;-1,0006
"25";1,4659;-1,4659
"27";0,3595;-0,3595
"piscina";-0,6668;0,6668
"21";-1,0596;1,0596
"23";-0,7223;0,7223
"reuters";-0,5027;0,5027
"pena";-1,3382;1,3382
"pcc";-0,7275;0,7275
"cofig";-0,6062;0,6062
"afastar";-1,0614;1,0614
"trajetória";0,5388;-0,5388
"despesa";-0,2069;0,2069
"respeito";0,2997;-0,2997
"almoço";0,3224;-0,3224
"completar";0,329;-0,329
"envolvimento";-0,9938;0,9938
"porte";0,4592;-0,4592
"porta";0,4214;-0,4214
"visitar";0,946;-0,946
"intermediar";-0,2807;0,2807
"29";-0,3049;0,3049
"prefeito";0,7604;-0,7604
"britânico";0,6349;-0,6349
"analisar";-0,6782;0,6782
"verdade";0,5302;-0,5302
"tóquio";0,9167;-0,9167
"secretaria";-2,2026;2,2026
"vida";1,2447;-1,2447
"sujeito";1,0405;-1,0405
"piloto";-0,5654;0,5654
"vitale";-0,97;0,97
"atravessar";0,7852;-0,7852
"comando";-0,2898;0,2898
"torquato";-0,2381;0,2381
"ônibus";0,4888;-0,4888
"atraso";0,702;-0,702
"cade";-0,6555;0,6555
"jogo";-0,3426;0,3426
"dono";0,3537;-0,3537
"completamente";-0,2797;0,2797
"retornar";1,4227;-1,4227
"instalação";1,2242;-1,2242
"merda";-0,9093;0,9093
"importância";0,5563;-0,5563
"para";1,4552;-1,4552
"silêncio";-0,9207;0,9207
"atacar";9,7337;-9,7337
"john";0,702;-0,702
"conhecer";0,8275;-0,8275
"estatal";1,8511;-1,8511
"repassar";0,5184;-0,5184
"fixar";-0,3186;0,3186
"três";-5,1125;5,1125
"sensível";-0,6668;0,6668
"terça";-2,8494;2,8494
"valdir";0,3224;-0,3224
"terço";-0,2111;0,2111
"pará";-0,6668;0,6668
"essa";-2,5358;2,5358
"esse";0,6399;-0,6399
"permanecer";-0,5674;0,5674
"orçamento";-0,5654;0,5654
"kg";5,7861;-5,7861
"km";1,7967;-1,7967
"gabinete";-1,2781;1,2781
"valer";1,5939;-1,5939
"corrupto";21,0928;-21,0928
"réu";-1,2576;1,2576
"elaborar";0,3066;-0,3066
"carne";1,7873;-1,7873
"auditoria";-0,6062;0,6062
"chinaglia";0,3668;-0,3668
"sustentar";0,2848;-0,2848
"ruim";0,6992;-0,6992
"depender";-1,2781;1,2781
"8";0,3283;-0,3283
"processo";-8,8645;8,8645
"previsão";-0,3049;0,3049
"bilateral";-1,0306;1,0306
"restaurante";0,702;-0,702
"garcia";1,7099;-1,7099
"altura";0,3746;-0,3746
"individual";-0,6108;0,6108
"fazenda";1,3169;-1,3169
"fictício";0,3668;-0,3668
"fruto";0,3746;-0,3746
"pcdob";-1,2125;1,2125
"convivência";-0,6668;0,6668
"viabilizar";-0,5234;0,5234
"iniciativa";-1,8935;1,8935
"amizade";0,3668;-0,3668
"eleição";-3,3187;3,3187
"bombardear";4,2107;-4,2107
"formalizar";-0,244;0,244
"atrasado";1,5013;-1,5013
"orçamentário";-1,2125;1,2125
"contraditório";-0,6668;0,6668
"andar";-0,665;0,665
"rcifrão";1,4501;-1,4501
"tolerância";-0,9093;0,9093
"léo";0,7418;-0,7418
"perto";0,2631;-0,2631
"reformar";0,4186;-0,4186
"ensinar";0,8814;-0,8814
"gay";-0,9093;0,9093
"coreia";2,4489;-2,4489
"elogiar";0,7878;-0,7878
"enxergar";-0,7881;0,7881
"fux";0,3831;-0,3831
"vário";1,7334;-1,7334
"colaboração";-1,941;1,941
"declarar";9,1994;-9,1994
"extraordinário";-0,4808;0,4808
"comitiva";-0,244;0,244
"inimigo";1,6804;-1,6804
"busca";-2,1826;2,1826
"postar";2,2571;-2,2571
"júlio";-0,2086;0,2086
"damasco";0,2841;-0,2841
"absolver";1,4622;-1,4622
"resumir";3,5587;-3,5587
"jbs";1,403;-1,403
"verificar";-0,4613;0,4613
"alternativo";-1,3943;1,3943
"atentado";-0,4903;0,4903
"popularidade";-0,7275;0,7275
"alternativa";-0,4389;0,4389
"cut";-0,6108;0,6108
"arquivamento";-1,455;1,455
"administrativo";-1,5665;1,5665
"comportamento";0,4559;-0,4559
"cuja";-1,177;1,177
"habeas";-0,3037;0,3037
"endereço";-0,8865;0,8865
"jovair";-0,6062;0,6062
"feriado";-0,2086;0,2086
"preço";-0,8535;0,8535
"júnior";0,5092;-0,5092
"financiamento";-2,4757;2,4757
"motor";-0,7881;0,7881
"mostrar";2,1593;-2,1593
"apoio";-1,1013;1,1013
"energia";-0,2096;0,2096
"divergência";-0,6668;0,6668
"eliminar";1,855;-1,855
"ajuste";-0,5668;0,5668
"pec";2,8816;-2,8816
"300";-0,4064;0,4064
"percentual";-0,8487;0,8487
"fechado";0,6243;-0,6243
"impor";-0,6353;0,6353
"consistir";-0,2086;0,2086
"acompanhar";-0,3019;0,3019
"transpetro";0,6294;-0,6294
"shinzo";1,7099;-1,7099
"aquilo";0,9537;-0,9537
"elevar";0,702;-0,702
"financeiro";0,2796;-0,2796
"queijo";2,9018;-2,9018
"pmdb_rj";-1,0358;1,0358
"poder";8,519;-8,519
"observação";0,3668;-0,3668
"exposição";-0,244;0,244
"moraes";-0,3569;0,3569
"dinheiro";0,6761;-0,6761
"vaccarezza";-0,9093;0,9093
"penitenciária";0,8366;-0,8366
"articular";0,5656;-0,5656
"favorecer";-0,4136;0,4136
"apartamento";-4,1052;4,1052
"amarelo";0,5092;-0,5092
"aécio";2,7173;-2,7173
"cadeia";4,27;-4,27
"premiado";-1,5762;1,5762
"assassinato";0,6996;-0,6996
"significativo";-0,5668;0,5668
"produtor";-0,3577;0,3577
"ritmo";-0,6108;0,6108
"papa";2,0688;-2,0688
"jaburu";-0,3577;0,3577
"representar";0,5608;-0,5608
"potência";0,3632;-0,3632
"centena";3,4977;-3,4977
"2002";-0,2321;0,2321
"2003";1,0063;-1,0063
"2000";0,2777;-0,2777
"2001";-0,2111;0,2111
"relação";-1,9963;1,9963
"2004";0,702;-0,702
"2005";-0,3049;0,3049
"2008";-2,425;2,425
"manter";-0,6054;0,6054
"mecanismo";-0,97;0,97
"alumínio";-0,6668;0,6668
"geração";0,2219;-0,2219
"atualizar";0,3224;-0,3224
"chapa";0,5724;-0,5724
"brigada";-0,6668;0,6668
"depoimento";-0,4489;0,4489
"palácio";-1,2187;1,2187
"amarillo";-1,5156;1,5156
"totalmente";0,3489;-0,3489
"assad";0,3672;-0,3672
"votação";0,4347;-0,4347
"operação";-1,5872;1,5872
"nogueira";-0,8487;0,8487
"eficiência";0,8366;-0,8366
"obtido";-0,3186;0,3186
"ciclo";-0,2807;0,2807
"junior";0,2841;-0,2841
"realizado";0,5092;-0,5092
"sobrevoar";1,7754;-1,7754
"escola";-0,4299;0,4299
"apresentador";2,1412;-2,1412
"bairro";-0,87;0,87
"prevalecer";-0,5234;0,5234
"década";-0,665;0,665
"luiz";-1,9395;1,9395
"cultural";-0,6062;0,6062
"extremo";1,4227;-1,4227
"luis";-0,4808;0,4808
"38";0,2515;-0,2515
"31";-0,4613;0,4613
"37";-0,6668;0,6668
"36";-0,2086;0,2086
"35";0,5943;-0,5943
"34";-0,2086;0,2086
"bancário";-0,2972;0,2972
"dedicar";-0,7464;0,7464
"executar";0,8363;-0,8363
"presidenta";0,2509;-0,2509
"presidente";-0,764;0,764
"força";2,3389;-2,3389
"nomeação";-1,3767;1,3767
"soberano";-0,6668;0,6668
"chamado";-0,4381;0,4381
"perceber";1,0539;-1,0539
"gabriel";0,4186;-0,4186
"_";-63,643;63,643
"núcleo";-1,0306;1,0306
"contexto";-1,1277;1,1277
"caminho";0,6727;-0,6727
"julgamento";-3,5197;3,5197
"nossa";1,0661;-1,0661
"conferir";8,233;-8,233
"ideia";-0,5802;0,5802
"violação";-0,5668;0,5668
"afp";-0,2111;0,2111
"sujo";1,5664;-1,5664
"redução";0,6587;-0,6587
"unido";-0,8383;0,8383
"paulista";-2,425;2,425
"grampo";2,9701;-2,9701
"confiança";0,3582;-0,3582
"litoral";-1,455;1,455
"haiti";-0,9093;0,9093
"tse";3,41;-3,41
"eua";28,0622;-28,0622
"resistência";-1,0912;1,0912
"criminal";-0,3648;0,3648
"mensal";1,5337;-1,5337
"weber";0,702;-0,702
"fiscalização";0,2731;-0,2731
"dag";-0,2086;0,2086
"vencer";0,4559;-0,4559
"religião";-0,244;0,244
"dar";0,3827;-0,3827
"homenagear";-0,1854;0,1854
"quê";-0,3853;0,3853
"mandato";-1,0557;1,0557
"atendimento";-0,9093;0,9093
"petição";-0,7926;0,7926
"interceptar";0,7646;-0,7646
