"";"X.gr_01";"X.gr_02"
"circunstância";0,1;0,09
"calar";0,15;0,01
"sucessivo";0,03;0,03
"razão";0,1;0,28
"honesto";0,3;0,02
"chuva";0;0,05
"relativo";0,03;0,07
"certeza";0,08;0,1
"campino";0;0,06
"proposta";0,27;0,5
"aviso";0,12;0,01
"achar";0,5;0,54
"quadro";0,1;0,06
"embaixada";0,1;0,01
"renunciar";0,18;0,06
"lopes";0;0,03
"refletir";0,03;0,02
"medeiros";0,03;0,05
"solicitar";0,05;0,21
"indicador";0;0,03
"democrático";0,05;0,15
"crescimento";0;0,13
"garoto";0,05;0,03
"estrito";0,03;0,02
"família";0,37;0,39
"administrar";0,02;0,04
"partido";0,5;1,01
"origem";0,05;0,12
"quatro";0,08;0,31
"pedágio";0;0,02
"preocupar";0,07;0,06
"alvo";0,25;0,3
"hotmail";0;0,04
"imputar";0;0,02
"colegiado";0,02;0,03
"par";0,02;0,03
"psicológico";0,03;0,02
"pau";0,07;0,01
"argumento";0,1;0,14
"paz";0,12;0,12
"maré";0;0,06
"continuidade";0,02;0,03
"reinaldo";0,05;0,02
"igualmente";0;0,04
"então";0,35;0,89
"condomínio";0;0,03
"necessariamente";0,03;0,04
"espírito";0;0,02
"restrição";0,07;0,08
"soldado";0,18;0,04
"parar";0,23;0,09
"desconfiança";0,02;0,04
"viver";0,27;0,27
"estimular";0;0,04
"cláusula";0,02;0,03
"gestor";0;0,03
"tesoureiro";0,03;0,02
"cabo";0,03;0,03
"imagem";0,43;0,23
"consultar";0,02;0,04
"pobre";0,2;0,07
"falhar";0,07;0,04
"pai";0,33;0,16
"fabricar";0,05;0,03
"compreender";0,03;0,05
"criticar";0,12;0,2
"atender";0,13;0,18
"vazar";0,12;0,02
"histórico";0,08;0,09
"esfera";0,02;0,03
"fonte";0,57;0,13
"carlos";0,12;0,22
"imunidade";0,02;0,03
"empresa";1,03;1,33
"fuga";0,1;0,01
"liberado";0,08;0,03
"gomes";0,08;0,08
"polarização";0;0,03
"atômico";0,02;0,03
"bruto";0,05;0,02
"decisivo";0;0,03
"janot";0,58;0,45
"sobre";1,78;2,62
"ronaldo";0;0,03
"vice";0,02;0,1
"paranaense";0,12;0,02
"agora";0,75;0,78
"fluminense";0;0,04
"repetir";0,12;0,08
"advogado";0,92;0,87
"planeta";0,1;0,02
"investigado";0,25;0,3
"general";0,28;0,1
"fila";0,03;0,04
"universidade";0,02;0,14
"11";0,35;0,18
"partida";0;0,03
"repent";0;0,03
"narrativa";0,02;0,02
"intelectual";0,03;0,04
"inadmissível";0,02;0,03
"ético";0,03;0,02
"dilma";1,82;1,02
"ética";0,1;0,16
"déficit";0,02;0,06
"sábado";0,03;0,15
"promotor";0,08;0,07
"embraer";0;0,02
"vila";0,02;0,02
"computador";0,03;0,03
"escondido";0;0,02
"cooperativa";0,02;0,04
"zé";0,13;0,05
"dialogar";0,02;0,03
"14";0,13;0,14
"fuzil";0;0,02
"fragilidade";0;0,03
"alma";0,15;0,01
"medicina";0,02;0,02
"decisão";0,55;1,32
"perspectiva";0,02;0,07
"zero";0,03;0,06
"abc";0;0,03
"18";0,2;0,17
"interceptação";0,02;0,03
"exportar";0,05;0,04
"incomodar";0,1;0,03
"variar";0,02;0,02
"comprovar";0,12;0,12
"mobilizar";0,03;0,05
"ampliar";0;0,06
"aragão";0,17;0
"impressão";0;0,04
"correspondente";0;0,03
"dificuldade";0;0,15
"condução";0,02;0,05
"devasso";0;0,03
"prever";0,37;0,29
"roubo";0,07;0,03
"mercadante";0;0,07
"inevitável";0,03;0,02
"disposto";0,03;0,06
"mascarenhas";0,02;0,02
"incluir";0,43;0,26
"expedir";0,03;0,02
"particular";0,17;0,05
"cassação";0,15;0,09
"guarda";0,07;0,03
"vladimir";0,07;0,06
"engevix";0;0,05
"ocorrência";0,02;0,04
"morto";0,13;0,19
"interromper";0,07;0,06
"mapa";0;0,05
"pp";0,18;0,05
"corrigir";0;0,06
"juízo";0,03;0,12
"desejo";0,03;0,05
"indireto";0,03;0,04
"implantar";0,07;0,02
"pleno";0,02;0,1
"patamar";0,05;0,02
"custear";0,03;0,02
"distribuir";0,08;0,06
"carreira";0,08;0,06
"sistema";0,52;0,49
"disponível";0,07;0,05
"útil";0,03;0,02
"discussão";0,05;0,16
"anexar";0,02;0,03
"doutor";0,03;0,05
"gonçalves";0,13;0,03
"entendimento";0,02;0,12
"celular";0,12;0,06
"25";0,27;0,15
"27";0,12;0,1
"piscina";0;0,03
"21";0,07;0,14
"23";0,08;0,14
"reuters";0,05;0,08
"pena";0,3;0,46
"pcc";0;0,03
"cofig";0;0,02
"afastar";0,05;0,12
"trajetória";0,07;0,04
"despesa";0,07;0,07
"respeito";0,22;0,21
"almoço";0,03;0,02
"completar";0,13;0,12
"envolvimento";0,03;0,09
"porte";0,05;0,03
"porta";0,08;0,06
"visitar";0,1;0,05
"intermediar";0,02;0,03
"29";0,05;0,06
"prefeito";0,32;0,24
"britânico";0,1;0,06
"analisar";0,2;0,27
"verdade";0,32;0,27
"tóquio";0,07;0,03
"secretaria";0,05;0,19
"vida";0,48;0,34
"sujeito";0,08;0,03
"piloto";0,05;0,08
"vitale";0;0,04
"atravessar";0,05;0,02
"comando";0,25;0,26
"torquato";0,03;0,04
"ônibus";0,08;0,06
"atraso";0,05;0,02
"cade";0,02;0,05
"jogo";0,1;0,12
"dono";0,53;0,51
"completamente";0,05;0,06
"retornar";0,15;0,07
"instalação";0,15;0,07
"merda";0;0,04
"importância";0,1;0,07
"para";13,89;12,97
"silêncio";0,07;0,13
"atacar";0,67;0,17
"john";0,05;0,02
"conhecer";0,27;0,19
"estatal";0,38;0,22
"repassar";0,15;0,12
"fixar";0,02;0,03
"três";0,22;0,63
"sensível";0;0,03
"terça";0;0,12
"valdir";0,03;0,02
"terço";0,03;0,04
"pará";0;0,03
"essa";1,1;1,56
"esse";1,58;1,45
"permanecer";0,1;0,14
"orçamento";0,05;0,08
"kg";0,15;0,01
"km";0,25;0,12
"gabinete";0,07;0,16
"valer";0,38;0,23
"corrupto";0,65;0,04
"réu";0,22;0,35
"elaborar";0,05;0,04
"carne";0,52;0,32
"auditoria";0;0,02
"chinaglia";0,03;0,02
"sustentar";0,1;0,09
"ruim";0,12;0,07
"depender";0,07;0,16
"8";0,3;0,29
"processo";0,6;1,48
"previsão";0,05;0,06
"bilateral";0;0,04
"restaurante";0,05;0,02
"garcia";0,08;0,02
"altura";0,05;0,04
"individual";0,02;0,05
"fazenda";0,32;0,2
"fictício";0,03;0,02
"fruto";0,05;0,04
"pcdob";0;0,05
"convivência";0;0,03
"viabilizar";0,02;0,04
"iniciativa";0,03;0,14
"amizade";0,03;0,02
"eleição";0,28;0,61
"bombardear";0,2;0,04
"formalizar";0,02;0,02
"atrasado";0,07;0,01
"orçamentário";0;0,05
"contraditório";0;0,03
"andar";0,08;0,13
"rcifrão";1,87;1,54
"tolerância";0;0,04
"léo";0,15;0,1
"perto";0,12;0,11
"reformar";0,03;0,02
"ensinar";0,05;0,02
"gay";0;0,04
"coreia";1,97;1,48
"elogiar";0,12;0,07
"enxergar";0;0,03
"fux";0,07;0,05
"vário";0,58;0,38
"colaboração";0,03;0,14
"declarar";1,13;0,44
"extraordinário";0,02;0,04
"comitiva";0,02;0,02
"inimigo";0,17;0,07
"busca";0,08;0,24
"postar";0,15;0,04
"júlio";0,02;0,02
"damasco";0,03;0,03
"absolver";0,17;0,08
"resumir";0,22;0,05
"jbs";0,98;0,75
"verificar";0,07;0,09
"alternativo";0;0,06
"atentado";0,03;0,06
"popularidade";0;0,03
"alternativa";0,02;0,04
"cut";0,02;0,05
"arquivamento";0;0,06
"administrativo";0,03;0,12
"comportamento";0,1;0,08
"cuja";0,02;0,08
"habeas";0,1;0,11
"endereço";0,02;0,06
"jovair";0;0,02
"feriado";0,02;0,02
"preço";0,07;0,13
"júnior";0,05;0,03
"financiamento";0,03;0,17
"motor";0;0,03
"mostrar";0,65;0,4
"apoio";0,33;0,47
"energia";0,05;0,05
"divergência";0;0,03
"eliminar";0,12;0,03
"ajuste";0,02;0,04
"pec";0,25;0,09
"300";0,08;0,11
"percentual";0;0,03
"fechado";0,2;0,15
"impor";0,03;0,07
"consistir";0,02;0,02
"acompanhar";0,25;0,26
"transpetro";0,05;0,02
"shinzo";0,08;0,02
"aquilo";0,15;0,09
"elevar";0,05;0,02
"financeiro";0,25;0,25
"queijo";0,1;0,01
"pmdb_rj";0,03;0,09
"poder";5,34;3,67
"observação";0,03;0,02
"exposição";0,02;0,02
"moraes";0,03;0,05
"dinheiro";1,27;1,14
"vaccarezza";0;0,04
"penitenciária";0,07;0,03
"articular";0,05;0,03
"favorecer";0,05;0,07
"apartamento";0,22;0,57
"amarelo";0,05;0,03
"aécio";1,33;0,91
"cadeia";0,38;0,13
"premiado";0;0,06
"assassinato";0,07;0,03
"significativo";0,02;0,04
"produtor";0,02;0,03
"ritmo";0,02;0,05
"papa";0,1;0,02
"jaburu";0,05;0,07
"representar";0,28;0,23
"potência";0,08;0,07
"centena";0,18;0,04
"2002";0,05;0,05
"2003";0,07;0,02
"2000";0,05;0,04
"2001";0,03;0,04
"relação";0,67;0,98
"2004";0,05;0,02
"2005";0,05;0,06
"2008";0;0,1
"manter";0,48;0,56
"mecanismo";0;0,04
"alumínio";0;0,03
"geração";0,03;0,03
"atualizar";0,03;0,02
"chapa";0,18;0,14
"brigada";0;0,03
"depoimento";0,8;0,86
"palácio";0,18;0,3
"amarillo";0;0,06
"totalmente";0,1;0,09
"assad";0,17;0,15
"votação";0,28;0,25
"operação";1,03;1,34
"nogueira";0;0,03
"eficiência";0,07;0,03
"obtido";0,02;0,03
"ciclo";0,02;0,03
"junior";0,03;0,03
"realizado";0,05;0,03
"sobrevoar";0,1;0,03
"escola";0,08;0,11
"apresentador";0,15;0,05
"bairro";0,03;0,08
"prevalecer";0,02;0,04
"década";0,08;0,13
"luiz";0,13;0,3
"cultural";0;0,02
"extremo";0,15;0,07
"luis";0,02;0,04
"38";0,05;0,05
"31";0,07;0,09
"37";0;0,03
"36";0,02;0,02
"35";0,1;0,07
"34";0,02;0,02
"bancário";0,08;0,09
"dedicar";0,02;0,05
"executar";0,12;0,07
"presidenta";0,03;0,03
"presidente";3,82;4,09
"força";0,87;0,56
"nomeação";0,02;0,09
"soberano";0;0,03
"chamado";0,25;0,29
"perceber";0,15;0,08
"gabriel";0,03;0,02
"_";0,02;2,71
"núcleo";0;0,04
"contexto";0,02;0,07
"caminho";0,23;0,18
"julgamento";0,23;0,55
"nossa";0,47;0,34
"conferir";0,4;0,07
"ideia";0,2;0,25
"violação";0,02;0,04
"afp";0,03;0,04
"sujo";0,08;0,02
"redução";0,12;0,08
"unido";0,75;0,9
"paulista";0;0,1
"grampo";0,13;0,02
"confiança";0,15;0,13
"litoral";0;0,06
"haiti";0;0,04
"tse";0,5;0,23
"eua";2,93;0,98
"resistência";0;0,04
"criminal";0,12;0,14
"mensal";0,1;0,03
"weber";0,05;0,02
"fiscalização";0,07;0,06
"dag";0,02;0,02
"vencer";0,1;0,08
"religião";0,02;0,02
"dar";1,43;1,39
"homenagear";0,03;0,03
"quê";0,05;0,07
"mandato";0,32;0,45
"atendimento";0;0,04
"petição";0,02;0,06
"interceptar";0,07;0,03
"sadi";0;0,03
"anuência";0;0,02
"vermelho";0,08;0,03
"edson";0,42;0,22
"jurídico";0,13;0,19
"orientar";0,08;0,07
"tornou_se";0,02;0,03
"rei";0,1;0,1
"meirelles";0,08;0,14
"mata";0,02;0,04
"praticar";0,18;0,16
"mato";0,05;0,08
"pré_candidatura";0;0,03
"que";33,45;33,73
"compra";0,07;0,28
"atenção";0,27;0,11
"codinome";0,02;0,03
"pautar";0;0,04
"marcelo";0,32;0,56
"mortal";0,1;0,01
"constrangimento";0,07;0,02
"ameaçar";0,43;0,11
"detectar";0,07;0,05
"omitir";0;0,02
"pgr";0,6;0,3
"transação";0,02;0,06
"cuiabá";0;0,03
"palestino";0;0,03
"rocha";0,3;0,25
"abandonado";0,02;0,03
"negro";0,05;0,08
"eleger";0,13;0,14
"fórum";0,03;0,12
"serraglio";0,05;0,08
"petrobras";0,5;0,46
"respeitar";0,1;0,09
"cabeça";0,25;0,08
"atitude";0,2;0,09
"fiscalizar";0,02;0,05
"incentivo";0;0,04
"mil";1,07;0,65
"min";0,2;0
"ultrapassar";0,15;0,02
"isto";0,03;0,07
"oliveira";0,12;0,14
"experiência";0,03;0,07
"pmdb_pr";0,02;0,05
"tributário";0;0,07
"herman";0,17;0,06
"seguro";0,05;0,06
"elevador";0;0,02
"dignidade";0,13;0,04
"conspiração";0,12;0,06
"intolerância";0;0,04
"balístico";0,42;0,23
"palanque";0,03;0,02
"lançamento";0,43;0,23
"dependência";0,03;0,02
"obviamente";0,08;0,03
"lobo";0,13;0,02
"contradição";0,02;0,04
"aproximadamente";0,07;0,04
"wesley";0,03;0,09
"responsabilidade";0,03;0,23
"grosso";0,1;0,08
"reconhecimento";0,02;0,04
"islâmico";0,12;0,07
"breve";0,07;0,04
"primeiro";0,63;1,32
"fator";0,03;0,07
"precedente";0,05;0,05
"bruno";0,05;0,07
"exato";0,12;0,05
"dallagnol";0,15;0,04
"utilizar";0,1;0,16
"manhã";0,3;0,23
"cansado";0;0,02
"rumo";0,1;0,06
"interesse";0,15;0,35
"romero";0,03;0,03
"climático";0,02;0,03
"norte_coreana";0,13;0,07
"comercializar";0;0,03
"norte_coreano";0,33;0,27
"ao";4,72;5,54
"augusto";0,05;0,05
"república";0,75;1,08
"notificar";0;0,02
"multa";0;0,12
"haddad";0;0,06
"externo";0,02;0,1
"ar";0,1;0,02
"homem";0,73;0,26
"eficaz";0,02;0,03
"gsi";0;0,03
"percepção";0;0,03
"rodrigo";0,78;0,51
"abrigar";0,03;0,03
"conclusão";0,03;0,08
"transferir";0,12;0,08
"doleiro";0,18;0,08
"traçar";0,1;0,01
"clique";0,05;0,04
"sauna";0;0,02
"praia";0;0,03
"constituir";0,02;0,03
"sete";0,05;0,12
"falência";0,02;0,02
"ironizar";0,08;0,01
"paciência";0,05;0,03
"irritar";0,12;0,01
"wagner";0,07;0,05
"abar";0,08;0,04
"reunir";0,15;0,23
"vergonhoso";0,03;0,02
"resistir";0;0,04
"paralelo";0,03;0,03
"senhor";0,18;0,34
"teste";0,42;0,42
"anistia";0;0,04
"competência";0,02;0,05
"américa";0,23;0,09
"chico";0,12;0,03
"demais";0,1;0,2
"dezena";0,13;0,06
"assinar";0,15;0,26
"marun";0;0,06
"demonstração";0,02;0,04
"combustível";0,03;0,04
"consumir";0,07;0,02
"somar";0,08;0,07
"escala";0,03;0,03
"eliseu";0;0,06
"simples";0,17;0,12
"harvard";0,03;0,02
"também";2,83;2,8
"desenvolvimento";0,12;0,23
"monitoramento";0;0,03
"álvaro";0,03;0,03
"impopular";0,07;0,02
"1980";0;0,03
"encontro";0,32;0,36
"joaquim";0,02;0,03
"legenda";0,03;0,09
"quanto";0,23;0,36
"líquido";0,02;0,03
"aberto";0,07;0,19
"troca";0,13;0,22
"claramente";0,12;0,03
"brincar";0,05;0,02
"inaceitável";0,08;0,04
"oito";0,02;0,1
"espalhar";0,07;0,04
"sequer";0,12;0,09
"vazamento";0,05;0,08
"seis";0,08;0,25
"duro";0,05;0,12
"constranger";0;0,03
"paraguai";0,03;0,02
"povo";0,7;0,26
"invadir";0,25;0,04
"45";0,1;0,04
"hélio";0,1;0,01
"oas";0,23;0,4
"milionário";0,05;0,03
"investigar";0,38;0,44
"nelson";0,03;0,05
"membro";0,12;0,22
"pilar";0,03;0,02
"ausência";0,03;0,07
"porra";0;0,02
"secretário";0,15;0,23
"magistrado";0,18;0,19
"tratar";0,27;0,41
"isenção";0;0,03
"geraldo";0,05;0,05
"paris";0;0,04
"riso";0;0,03
"casamento";0;0,02
"quantia";0,02;0,04
"casal";0,08;0,09
"possuir";0,43;0,09
"detalhe";0,23;0,12
"decidir";0,58;0,38
"encarar";0,02;0,02
"interessar";0,02;0,05
"publicação";0,13;0,06
"george";0,03;0,03
"acordo";1,7;1,43
"enfrentar";0,13;0,18
"obedecer";0,02;0,03
"desculpa";0,07;0,04
"organismo";0;0,03
"garantido";0,02;0,03
"8a";0,03;0,04
"preparar";0,22;0,13
"março";0,08;0,26
"tv";0,27;0,19
"supremo";0,32;0,36
"proprietário";0,05;0,05
"viajar";0,12;0,08
"privatização";0;0,03
"lamentar";0,07;0,07
"relacionado";0,02;0,08
"justificativo";0,03;0,03
"gravar";0,1;0,16
"hospital";0,15;0,1
"pib";0,05;0,06
"amaggi";0,03;0,02
"aplicar";0;0,08
"redor";0,05;0,02
"saber";1,23;0,98
"desempenho";0,05;0,04
"intimidade";0;0,03
"pouco";0,67;0,54
"me";0,7;0,55
"mg";0,12;0,02
"baseado";0,05;0,07
"mp";0,1;0,14
"política";0,83;0,96
"político";1,62;1,32
"unilateral";0,02;0,02
"referência";0,07;0,19
"horizonte";0,03;0,04
"empreiteiro";0,37;0,34
"repasse";0,1;0,1
"historiador";0,07;0,03
"definição";0,02;0,02
"emergente";0;0,04
"especializado";0,08;0,02
"mesa";0,02;0,11
"grécia";0;0,03
"quantidade";0,05;0,04
"preventivo";0,2;0,14
"contido";0,07;0,02
"enviar";0,63;0,34
"patmos";0,07;0,01
"antigo";0,08;0,15
"alemão";0,07;0,06
"flagrante";0,05;0,04
"prestação";0,03;0,06
"400";0,07;0,03
"dem";0;0,09
"dirigente";0,03;0,1
"dermeval";0;0,04
"desrespeitar";0,1;0,01
"recessão";0,02;0,04
"vitória";0,05;0,06
"superintendente";0,02;0,03
"espanha";0;0,03
"tendência";0,02;0,05
"seara";0,02;0,02
"mantega";0,25;0,11
"jon_un";0,6;0
"conquistar";0,02;0,03
"ajufe";0;0,03
"nunca";0,33;0,48
"matar";0,2;0,09
"frei";0,03;0,02
"goulart";0;0,03
"fichar";0;0,07
"fred";0,07;0,02
"acontecer";0,78;0,57
"pence";0,08;0,03
"industrial";0,02;0,03
"combate";0,32;0,16
"movimento";0,18;0,36
"depois";0,7;1
"quinto";0;0,21
"tom";0,1;0,08
"corpus";0,1;0,11
"estrada";0,03;0,06
"concorrer";0,03;0,05
"lançar";0,45;0,26
"analista";0,1;0,08
"após";1,18;1,17
"leste";0,03;0,05
"bilionário";0,1;0,02
"zeze";0,03;0,04
"recado";0,22;0,05
"protocolar";0,13;0,08
"crescer";0,07;0,13
"disparar";0,27;0,05
"uscifrão";0,13;0,25
"ignorar";0,13;0,04
"tratado";0,02;0,16
"avançado";0,03;0,06
"anteriormente";0,05;0,03
"penitenciário";0,05;0,02
"excelência";0,05;0,02
"zezé";0,03;0,03
"levy";0;0,03
"patrimônio";0,2;0,05
"caber";0,08;0,2
"solaris";0,05;0,04
"presidencial";0,2;0,2
"escutar";0,02;0,02
"progresso";0;0,03
"relator";0,6;0,58
"ouro";0,02;0,06
"desespero";0,08;0,01
"escritor";0,05;0,02
"polêmica";0;0,03
"inácio";0,08;0,02
"temporariamente";0,03;0,03
"manifestação";0,17;0,22
"privilégio";0,02;0,03
"acreditar";0,37;0,37
"lavrov";0;0,03
"força_tarefa";0,17;0,12
"fundação";0,05;0,05
"desvio";0,03;0,08
"alguma";0,67;0,42
"renda";0,03;0,09
"frequentar";0,02;0,03
"imprudente";0,13;0,03
"classificar";0,1;0,07
"favorável";0,02;0,11
"news";0,27;0,02
"bretas";0,03;0,04
"terreno";0,07;0,12
"irregular";0,05;0,04
"justificar";0,1;0,13
"resposta";0,22;0,25
"ofício";0;0,05
"conduta";0,05;0,1
"esperança";0,1;0,07
"jantar";0,08;0,07
"submarino";0,17;0,07
"econorte";0;0,03
"republicano";0,03;0,09
"secretária";0,05;0,02
"33";0,07;0,03
"firmeza";0;0,03
"mentir";0,07;0,04
"tesouro";0,02;0,04
"perito";0,08;0,03
"exterior";0,37;0,27
"eleitor";0,08;0,09
"art";0,02;0,04
"afetar";0,1;0,07
"portal";0,18;0,02
"aderir";0,02;0,03
"dado";0,22;0,17
"veemência";0;0,03
"magistratura";0,05;0,02
"jean";0,05;0,02
"especialmente";0,05;0,1
"lutar";0,22;0,07
"gestão";0,13;0,22
"acusação";0,35;0,43
"servidor";0,12;0,15
"eventualmente";0;0,04
"expor";0,13;0,1
"ela";0,85;1,18
"ele";5,12;5,19
"mencionado";0;0,03
"alckmin";0,1;0,14
"dimas";0;0,03
"aprender";0,12;0,05
"59";0,05;0,03
"horário";0,05;0,05
"55";0,08;0,02
"espaço";0,07;0,12
"52";0,03;0,03
"terceiro";0,2;0,15
"catarina";0,02;0,03
"clube";0,08;0,02
"gostar";0,23;0,12
"50";0,13;0,16
"privilegiado";0,4;0,23
"rio";0,18;0,72
"cnn";0,07;0,01
"globalização";0;0,05
"mão";0,37;0,22
"privativo";0,02;0,03
"mãe";0,13;0,11
"centro";0,05;0,28
"excluir";0,02;0,04
"município";0,08;0,09
"ainda";1,65;1,88
"explicar";0,2;0,34
"algo";0,47;0,21
"preocupado";0,18;0,1
"esperar";0,42;0,4
"agressão";0,17;0,05
"civil";0,23;0,37
"refinaria";0,08;0,05
"imigrante";0;0,05
"proveniente";0,02;0,02
"né";0;0,06
"ajuda";0,3;0,14
"asiático";0,07;0,09
"lança";0,03;0,03
"indicado";0,05;0,09
"remover";0,07;0,02
"oeste";0;0,03
"deflagração";0,03;0,02
"devido";0,1;0,17
"vivo";0,25;0,07
"conteúdo";0,02;0,11
"penal";0,15;0,31
"mesada";0,05;0,02
"regime";0,32;0,43
"junto";0,2;0,27
"peemedebista";0,12;0,14
"imóvel";0,07;0,37
"depor";0,07;0,04
"movimentação";0,03;0,05
"posicionar";0,1;0,06
"aplauso";0;0,05
"apelação";0,02;0,04
"levantar";0,1;0,08
"joesley";1,33;1,1
"montante";0,05;0,03
"cedo";0,08;0,06
"diretório";0,05;0,04
"curitiba";0,47;0,22
"quase";0,3;0,27
"dez";0,08;0,14
"cenário";0,07;0,11
"posto";0,12;0,08
"bahia";0;0,05
"substituto";0,05;0,05
"queda";0,02;0,11
"chorar";0,13;0,02
"melhor";0,33;0,4
"exame";0,05;0,05
"culpa";0,05;0,05
"praça";0,02;0,1
"goiás";0;0,04
"vallisney";0;0,02
"semana";0,82;0,66
"tillerson";0,05;0,1
"remeter";0;0,04
"braço";0,1;0,04
"já";2,33;1,9
"garantia";0,05;0,16
"audiência";0,12;0,14
"garantir";0,12;0,28
"seguinte";0,25;0,2
"amaral";0;0,05
"caravana";0;0,07
"produção";0,03;0,08
"dodge";0;0,08
"figura";0,18;0,05
"antagonista";0,23;0,01
"construir";0,17;0,17
"partidário";0,07;0,09
"conduzir";0,17;0,14
"amazona";0;0,04
"andrade";0,03;0,05
"1";0,85;0,57
"vital";0,03;0,02
"morte";0,15;0,3
"guiar";0,02;0,02
"fundamento";0,07;0,07
"explodir";0,2;0,05
"solidariedade";0,03;0,03
"câncer";0,03;0,02
"j";0,07;0,18
"leve";0,03;0,03
"motorista";0;0,08
"determinado";0,05;0,12
"estrutural";0;0,02
"companhia";0,03;0,16
"turma";0,38;0,24
"exclusivo";0,08;0,05
"atrapalhar";0,05;0,05
"contratação";0,02;0,05
"voltar";0,53;0,43
"embarcação";0,03;0,03
"pré_candidatos";0;0,02
"braskem";0,02;0,08
"passar";0,88;0,84
"maior";0,88;0,76
"vizinho";0,08;0,1
"adversário";0;0,06
"prontidão";0,1;0,01
"distinto";0;0,03
"detenção";0;0,05
"dispor";0,02;0,06
"celso";0,05;0,11
"limpo";0,05;0,07
"migrar";0,02;0,02
"emprego";0,18;0,12
"placa";0,03;0,02
"cubano";0,05;0,03
"bumlai";0;0,05
"ameaça";0,62;0,39
"avaliar";0,13;0,26
"poupar";0,18;0,01
"copa";0,05;0,02
"contribuir";0,02;0,09
"aceitar";0,12;0,21
"momento";0,63;0,89
"chegada";0,03;0,05
"cracolândia";0,05;0,03
"r";0,02;0,02
"nota";0,38;0,75
"and";0,02;0,02
"prb";0,02;0,02
"pro";0,57;0,44
"ano";1,88;2,62
"frota";0,2;0,02
"apresentado";0,02;0,16
"apoiar";0,3;0,19
"gustavo";0,02;0,04
"politicamente";0,03;0,06
"ideal";0;0,04
"new";0,08;0,04
"terrorismo";0,03;0,05
"frio";0,12;0,04
"reservado";0,02;0,02
"conversa";0,32;0,63
"liderar";0,13;0,07
"prestar";0,18;0,34
"criminalista";0,03;0,03
"inteiro";0,15;0,05
"mercado";0,23;0,27
"populismo";0,02;0,02
"briga";0,05;0,03
"ouvir";0,12;0,27
"crime";0,93;0,92
"norte_coreanos";0,07;0,09
"administração";0,13;0,2
"liderança";0,08;0,12
"referir";0,68;0,14
"radar";0,05;0,04
"educação";0,12;0,13
"pimentel";0,08;0,02
"ódio";0,07;0,06
"médico";0,23;0,2
"antecipar";0,02;0,02
"índice";0;0,06
"frente";0,18;0,28
"federal";1,73;1,98
"segurar";0,03;0,03
"passagem";0;0,04
"mônica";0,18;0,11
"câmara";0,78;0,96
"como";2,88;4,48
"liberação";0,05;0,04
"pré_candidato";0;0,06
"22";0,12;0,1
"combater";0,1;0,08
"6";0,33;0,38
"afeganistão";0,07;0,02
"28";0,1;0,12
"por";10,14;12,6
"correto";0,1;0,04
"60";0,1;0,09
"acabar";0,7;0,43
"64";0,05;0,02
"polo";0;0,03
"atestar";0,03;0,03
"sugestão";0,02;0,08
"500";0,28;0,12
"protocolo";0,05;0,03
"patrício";0,17;0,02
"divisão";0,02;0,07
"verdadeiro";0,17;0,1
"casa";0,73;0,7
"caso";1,3;1,63
"entrega";0,05;0,1
"cândido";0;0,03
"taxista";0;0,02
"prisão";0,92;0,85
"errado";0,12;0,08
"advocacia";0,02;0,03
"ironia";0,07;0,01
"fácil";0,08;0,1
"evento";0,17;0,11
"golpe";0,2;0,11
"consumidor";0,07;0,03
"status";0,03;0,02
"luta";0,18;0,18
"saldo";0,02;0,05
"integridade";0,02;0,03
"raça";0;0,04
"consigo";0;0,02
"shayrat";0,02;0,02
"triste";0,03;0,03
"dedo";0,03;0,02
"sancionar";0;0,03
"explosão";0,08;0,02
"pressionar";0,08;0,07
"rosa";0,07;0,03
"blog";0,05;0,04
"derrubar";0,17;0,09
"destaque";0,05;0,03
"holding";0;0,03
"porto";0,17;0,18
"cadeira";0;0,05
"prejuízo";0,1;0,07
"ciência";0,05;0,08
"tanto";0,32;0,31
"abrigo";0,12;0,03
"fracassar";0,02;0,02
"esplanada";0,07;0,05
"teoria";0,02;0,13
"transcrição";0,02;0,03
"autonomia";0,03;0,05
"formalmente";0,02;0,02
"cobrança";0,05;0,02
"moon";0;0,06
"2a";0,07;0,03
"comunicado";0,05;0,17
"of";0,05;0,02
"apuração";0,05;0,09
"compartilhar";0,02;0,07
"tensão";0,18;0,14
"direção";0,12;0,12
"instrumento";0,03;0,07
"nove";0,03;0,07
"investimento";0,03;0,21
"escândalo";0,13;0,1
"telefônico";0,02;0,07
"revolução";0;0,04
"equipamento";0,1;0,08
"ex_presidente";1,6;1,81
"carvalho";0,2;0,05
"internautas";0,18;0
"confusão";0,08;0,03
"pronunciamento";0,12;0,08
"feliz";0,02;0,02
"cbn";0;0,03
"mike";0,05;0,02
"defesa";1,33;1,47
"fornecedor";0;0,04
"5";0,53;0,54
"aplicativo";0;0,04
"pauta";0,05;0,14
"pinheiro";0,17;0,19
"balanço";0,02;0,03
"grupo";1;0,94
"alteração";0,02;0,07
"versão";0,07;0,12
"transporte";0,02;0,06
"perseguição";0,03;0,05
"construtor";0,03;0,13
"possivelmente";0,03;0,02
"ali";0,03;0,14
"hierarquia";0,02;0,02
"separar";0,02;0,04
"abin";0,1;0,06
"velho";0,1;0,09
"sociedade";0,22;0,44
"existir";0,33;0,42
"equivocar";0,02;0,03
"dirigir";0,1;0,11
