"";"x"
"4830";6
"4831";6
"4832";6
"4833";2
"4834";4
"4835";6
"4836";6
"4837";3
"4838";6
"4839";6
"4840";6
"4841";6
"4842";5
"4843";4
"4844";4
"4845";4
"4846";5
"4847";4
"4848";6
"4849";6
"4850";6
"4851";3
"4852";6
"4853";6
"4854";6
"4855";1
"4856";3
"4857";1
"4858";6
"4859";1
"4860";1
"4861";6
"4862";6
"4863";3
"4864";2
"4865";2
"4866";2
"4867";6
"4868";1
"4869";1
"4870";6
"4871";1
"4872";3
"4873";1
"4874";1
"4875";4
"4876";6
"4877";6
"4878";6
"4879";4
"4880";6
"4881";6
"4882";6
"4883";4
"4884";4
"4885";1
"4886";1
"4887";6
"4888";4
"4889";1
"4890";1
"4891";1
"4892";1
"4893";4
"4894";1
"4895";1
"4896";1
"4897";1
"4898";1
"4899";6
"4900";6
"4901";1
"4902";1
"4903";1
"4904";4
"4905";4
"4906";1
"4907";1
"4908";1
"4909";3
"4910";1
"4911";1
"4912";3
"4913";2
"4914";3
"4915";1
"4916";1
"4917";6
"4918";1
"4919";1
"4920";1
"4921";1
"4922";3
"4923";1
"4924";3
"4925";3
"4926";2
"4927";2
"4928";1
"4929";1
"4930";1
"4931";3
"4932";1
"4933";3
"4934";1
"4935";4
"4936";2
"4937";1
"4938";1
"4939";1
"4940";1
"4941";4
"4942";3
"4943";1
"4944";6
"4945";6
"4946";4
"4947";4
"4948";4
"4949";4
"4950";2
"4951";4
"4952";4
"4953";4
"4954";4
"4955";4
"4956";6
"4957";6
"4958";6
"4959";4
"4960";4
"4961";3
"4962";3
"4963";2
"4964";3
"4965";4
"4966";6
"4967";6
"4968";6
"4969";6
"4970";6
"4971";6
"4972";2
"4973";6
"4974";1
"4975";1
"4976";1
"4977";7
"4978";6
"4979";3
"4980";4
"4981";6
"4982";3
"4983";3
"4984";3
"4985";2
"4986";4
"4987";4
"4988";4
"4989";4
"4990";2
"4991";1
"4992";1
"4993";1
"4994";0
"4995";6
"4996";0
"4997";1
"4998";1
"4999";1
"5000";1
"5001";1
"5002";1
"5003";0
"5004";1
"5005";1
"5006";7
"5007";7
"5008";7
"5009";1
"5010";1
"5011";1
"5012";1
"5013";4
"5014";1
"5015";0
"5016";1
"5017";1
"5018";3
"5019";2
"5020";2
"5021";3
"5022";3
"5023";4
"5024";3
"5025";3
"5026";3
"5027";4
"5028";4
"5029";2
"5030";3
"5031";3
"5032";3
"5033";6
"5034";6
"5035";6
"5036";6
"5037";6
"5038";4
"5039";6
"5040";6
"5041";6
"5042";4
"5043";6
"5044";6
"5045";3
"5046";3
"5047";3
"5048";6
"5049";6
"5050";6
"5051";6
"5052";1
"5053";5
"5054";5
"5055";5
"5056";5
"5057";5
"5058";3
"5059";5
"5060";5
"5061";5
"5062";4
"5063";4
"5064";5
"5065";5
"5066";5
"5067";5
"5068";5
"5069";5
"5070";5
"5071";5
"5072";5
"5073";5
"5074";5
"5075";4
"5076";5
"5077";5
"5078";5
"5079";1
"5080";1
"5081";1
"5082";5
"5083";5
"5084";5
"5085";4
"5086";5
"5087";1
"5088";4
"5089";5
"5090";5
"5091";5
"5092";4
"5093";5
"5094";5
"5095";3
"5096";5
"5097";5
"5098";3
"5099";5
"5100";5
"5101";3
"5102";5
"5103";5
"5104";4
"5105";5
"5106";5
"5107";2
"5108";3
"5109";3
"5110";3
"5111";5
"5112";5
"5113";5
"5114";5
"5115";1
"5116";5
"5117";3
"5118";1
"5119";3
"5120";3
"5121";2
"5122";4
"5123";3
"5124";3
"5125";5
"5126";3
"5127";2
"5128";5
"5129";5
"5130";3
"5131";3
"5132";3
"5133";5
"5134";4
"5135";5
"5136";5
"5137";3
"5138";3
"5139";3
"5140";3
"5141";5
"5142";3
"5143";3
"5144";3
"5145";3
"5146";3
"5147";4
"5148";4
"5149";3
"5150";3
"5151";3
"5152";3
"5153";1
"5154";1
"5155";5
"5156";1
"5157";1
"5158";1
"5159";3
"5160";1
"5161";3
"5162";3
"5163";3
"5164";3
"5165";3
"5166";3
"5167";2
"5168";2
"5169";2
"5170";5
"5171";5
"5172";5
"5173";5
"5174";5
"5175";5
"5176";5
"5177";5
"5178";5
"5179";5
"5180";5
"5181";5
"5182";2
"5183";2
"5184";2
"5185";5
"5186";5
"5187";3
"5188";5
"5189";5
"5190";5
"5191";5
"5192";5
"5193";5
"5194";5
"5195";5
"5196";3
"5197";3
"5198";3
"5199";6
"5200";1
"5201";5
"5202";5
"5203";5
"5204";6
"5205";6
"5206";1
"5207";1
"5208";5
"5209";3
"5210";5
"5211";3
"5212";3
"5213";3
"5214";3
"5215";3
"5216";6
"5217";1
"5218";1
"5219";3
"5220";3
"5221";3
"5222";3
"5223";3
"5224";1
"5225";4
"5226";4
"5227";4
"5228";6
"5229";4
"5230";4
"5231";4
"5232";4
"5233";4
"5234";4
"5235";0
"5236";6
"5237";4
"5238";4
"5239";5
"5240";4
"5241";4
"5242";4
"5243";6
"5244";3
"5245";6
"5246";6
"5247";6
"5248";6
"5249";6
"5250";6
"5251";6
"5252";6
"5253";6
"5254";6
"5255";6
"5256";6
"5257";4
"5258";4
"5259";3
"5260";3
"5261";3
"5262";3
"5263";6
"5264";3
"5265";3
"5266";6
"5267";2
"5268";2
"5269";3
"5270";2
"5271";2
"5272";3
"5273";3
"5274";2
"5275";2
"5276";2
"5277";2
"5278";1
"5279";4
"5280";3
"5281";2
"5282";2
"5283";1
"5284";1
"5285";5
"5286";4
"5287";4
"5288";4
"5289";1
"5290";6
"5291";6
"5292";1
"5293";1
"5294";2
"5295";2
"5296";2
"5297";2
"5298";6
"5299";6
"5300";1
"5301";6
"5302";6
"5303";6
"5304";2
"5305";6
"5306";6
"5307";2
"5308";2
"5309";1
"5310";3
"5311";1
"5312";1
"5313";3
"5314";1
"5315";2
"5316";3
"5317";3
"5318";0
"5319";2
"5320";1
"5321";2
"5322";0
"5323";3
"5324";4
"5325";2
"5326";3
"5327";1
"5328";3
"5329";3
"5330";1
"5331";4
"5332";2
"5333";5
"5334";2
"5335";2
"5336";2
"5337";3
"5338";3
"5339";3
"5340";3
"5341";3
"5342";3
"5343";3
"5344";3
"5345";3
"5346";3
"5347";3
"5348";3
"5349";3
"5350";3
"5351";1
"5352";5
"5353";5
"5354";3
"5355";1
"5356";3
"5357";3
"5358";3
"5359";3
"5360";3
"5361";5
"5362";3
"5363";1
"5364";4
"5365";4
"5366";5
"5367";5
"5368";3
"5369";1
"5370";3
"5371";1
"5372";4
"5373";1
"5374";3
"5375";4
"5376";4
"5377";7
"5378";4
"5379";7
"5380";6
"5381";6
"5382";4
"5383";4
"5384";7
"5385";6
"5386";4
"5387";6
"5388";4
"5389";7
"5390";4
"5391";2
"5392";1
"5393";6
"5394";6
"5395";6
"5396";6
"5397";3
"5398";2
"5399";3
"5400";2
"5401";3
"5402";3
"5403";3
"5404";3
"5405";3
"5406";3
"5407";3
"5408";3
"5409";3
"5410";3
"5411";3
"5412";3
"5413";3
"5414";3
"5415";3
"5416";3
"5417";3
"5418";3
"5419";3
"5420";3
"5421";2
"5422";5
"5423";5
"5424";3
"5425";5
"5426";5
"5427";5
"5428";3
"5429";5
"5430";3
"5431";5
"5432";5
"5433";5
"5434";5
"5435";5
"5436";3
"5437";5
"5438";4
"5439";3
"5440";5
"5441";5
"5442";3
"5443";5
"5444";3
"5445";3
"5446";3
"5447";5
"5448";5
"5449";5
"5450";5
"5451";5
"5452";3
"5453";1
"5454";1
"5455";1
"5456";1
"5457";1
"5458";1
"5459";4
"5460";1
"5461";4
"5462";1
"5463";1
"5464";4
"5465";1
"5466";1
"5467";4
"5468";1
"5469";4
"5470";1
"5471";1
"5472";1
"5473";1
"5474";1
"5475";4
"5476";1
"5477";6
"5478";1
"5479";1
"5480";1
"5481";4
"5482";1
"5483";1
"5484";1
"5485";1
"5486";1
"5487";1
"5488";1
"5489";1
"5490";1
"5491";1
"5492";1
"5493";4
"5494";1
"5495";1
"5496";4
"5497";1
"5498";1
"5499";1
"5500";1
"5501";1
"5502";1
"5503";1
"5504";1
"5505";1
"5506";1
"5507";1
"5508";1
"5509";1
"5510";1
"5511";1
"5512";1
"5513";1
"5514";1
"5515";1
"5516";1
"5517";1
"5518";1
"5519";1
"5520";1
"5521";1
"5522";1
"5523";1
"5524";1
"5525";1
"5526";1
"5527";4
"5528";6
"5529";4
"5530";6
"5531";4
"5532";6
"5533";6
"5534";4
"5535";4
"5536";6
"5537";1
"5538";6
"5539";1
"5540";1
"5541";4
"5542";4
"5543";6
"5544";6
"5545";6
"5546";6
"5547";6
"5548";6
"5549";1
"5550";6
"5551";6
"5552";6
"5553";6
"5554";6
"5555";6
"5556";3
"5557";3
"5558";5
"5559";3
"5560";3
"5561";3
"5562";5
"5563";5
"5564";3
"5565";6
"5566";5
"5567";3
"5568";4
"5569";1
"5570";5
"5571";1
"5572";5
"5573";5
"5574";3
"5575";3
"5576";6
"5577";6
"5578";1
"5579";1
"5580";6
"5581";1
"5582";6
"5583";1
"5584";6
"5585";6
"5586";1
"5587";1
"5588";1
"5589";6
"5590";1
"5591";1
"5592";6
"5593";1
"5594";1
"5595";1
"5596";3
"5597";1
"5598";1
"5599";5
"5600";3
"5601";5
"5602";3
"5603";3
"5604";3
"5605";5
"5606";3
"5607";3
"5608";5
"5609";3
"5610";5
"5611";5
"5612";5
"5613";3
"5614";3
"5615";5
"5616";3
"5617";2
"5618";2
"5619";2
"5620";2
"5621";3
"5622";2
"5623";2
"5624";2
"5625";2
"5626";2
"5627";5
"5628";5
"5629";5
"5630";5
"5631";3
"5632";3
"5633";3
"5634";5
"5635";3
"5636";6
"5637";3
"5638";3
"5639";3
"5640";4
"5641";4
"5642";5
"5643";3
"5644";3
"5645";3
"5646";3
"5647";3
"5648";6
"5649";1
"5650";6
"5651";1
"5652";6
"5653";6
"5654";1
"5655";6
"5656";6
"5657";6
"5658";6
"5659";6
"5660";3
"5661";3
"5662";3
"5663";3
"5664";2
"5665";3
"5666";5
"5667";3
"5668";4
"5669";4
"5670";2
"5671";4
"5672";2
"5673";3
"5674";6
"5675";3
"5676";3
"5677";3
"5678";3
"5679";3
"5680";3
"5681";3
"5682";3
"5683";5
"5684";2
"5685";5
"5686";3
"5687";3
"5688";5
"5689";5
"5690";5
"5691";5
"5692";5
"5693";5
"5694";5
"5695";5
"5696";5
"5697";5
"5698";5
"5699";5
"5700";3
"5701";3
"5702";3
"5703";3
"5704";6
"5705";4
"5706";6
"5707";6
"5708";6
"5709";6
"5710";1
"5711";3
"5712";3
"5713";1
"5714";6
"5715";6
"5716";1
"5717";1
"5718";3
"5719";3
"5720";1
"5721";1
"5722";6
"5723";6
"5724";6
"5725";4
"5726";6
"5727";1
"5728";6
"5729";6
"5730";6
"5731";4
"5732";1
"5733";6
"5734";4
"5735";1
"5736";4
"5737";4
"5738";4
"5739";4
"5740";1
"5741";1
"5742";3
"5743";3
"5744";4
"5745";2
"5746";2
"5747";2
"5748";6
"5749";1
"5750";1
"5751";3
"5752";5
"5753";3
"5754";3
"5755";3
"5756";3
"5757";3
"5758";3
"5759";5
"5760";3
"5761";3
"5762";3
"5763";3
"5764";3
"5765";3
"5766";3
"5767";3
"5768";3
"5769";3
"5770";3
"5771";5
"5772";3
"5773";3
"5774";3
"5775";3
"5776";5
"5777";5
"5778";5
"5779";3
"5780";5
"5781";3
"5782";3
"5783";3
"5784";3
"5785";3
"5786";3
"5787";3
"5788";2
"5789";3
"5790";3
"5791";3
"5792";1
"5793";3
"5794";6
"5795";6
"5796";3
"5797";6
"5798";6
"5799";3
"5800";2
"5801";3
"5802";3
"5803";1
"5804";3
"5805";2
"5806";1
"5807";4
"5808";2
"5809";6
"5810";3
"5811";2
"5812";4
"5813";7
"5814";3
"5815";1
"5816";6
"5817";3
"5818";4
"5819";6
"5820";4
"5821";2
"5822";1
"5823";3
"5824";3
"5825";4
"5826";2
"5827";4
"5828";6
"5829";2
"5830";2
"5831";2
"5832";1
"5833";3
"5834";3
"5835";3
"5836";3
"5837";3
"5838";3
"5839";3
"5840";3
"5841";3
"5842";6
"5843";2
"5844";6
"5845";3
"5846";3
"5847";3
"5848";3
"5849";3
"5850";3
"5851";3
"5852";3
"5853";3
"5854";3
"5855";3
"5856";3
"5857";3
"5858";3
"5859";3
"5860";3
"5861";2
"5862";3
"5863";3
"5864";3
"5865";2
"5866";3
"5867";1
"5868";1
"5869";3
"5870";1
"5871";1
"5872";1
"5873";1
"5874";1
"5875";1
"5876";1
"5877";1
"5878";3
"5879";3
"5880";4
"5881";5
"5882";5
"5883";3
"5884";5
"5885";5
"5886";6
"5887";3
"5888";3
"5889";3
"5890";3
"5891";6
"5892";6
"5893";2
"5894";2
"5895";1
"5896";1
"5897";3
"5898";1
"5899";1
"5900";1
"5901";1
"5902";1
"5903";1
"5904";1
"5905";1
"5906";5
"5907";1
"5908";1
"5909";1
"5910";1
"5911";2
"5912";1
"5913";3
"5914";1
"5915";4
"5916";4
"5917";1
"5918";4
"5919";3
"5920";1
"5921";3
"5922";4
"5923";1
"5924";5
"5925";3
"5926";3
"5927";3
"5928";3
"5929";3
"5930";1
"5931";1
"5932";4
"5933";1
"5934";1
"5935";2
"5936";3
"5937";1
"5938";1
"5939";4
"5940";1
"5941";1
"5942";1
"5943";1
"5944";1
"5945";4
"5946";4
"5947";4
"5948";1
"5949";4
"5950";4
"5951";5
"5952";1
"5953";1
"5954";1
"5955";1
"5956";1
"5957";1
"5958";1
"5959";1
"5960";1
"5961";1
"5962";1
"5963";1
"5964";1
"5965";3
"5966";3
"5967";3
"5968";3
"5969";2
"5970";4
"5971";4
"5972";1
"5973";4
"5974";1
"5975";4
"5976";4
"5977";4
"5978";4
"5979";4
"5980";1
"5981";6
"5982";4
"5983";4
"5984";4
"5985";4
"5986";4
"5987";4
"5988";4
"5989";4
"5990";1
"5991";4
"5992";4
"5993";4
"5994";1
"5995";4
"5996";4
"5997";4
"5998";6
"5999";4
"6000";4
"6001";1
"6002";7
"6003";7
"6004";7
"6005";7
"6006";7
"6007";7
"6008";7
"6009";7
"6010";7
"6011";7
"6012";7
"6013";7
"6014";7
"6015";7
"6016";7
"6017";7
"6018";1
"6019";5
"6020";5
"6021";5
"6022";3
"6023";5
"6024";5
"6025";5
"6026";5
"6027";5
"6028";5
"6029";5
"6030";5
"6031";5
"6032";5
"6033";5
"6034";5
"6035";5
"6036";5
"6037";5
"6038";5
"6039";5
"6040";5
"6041";3
"6042";5
"6043";5
"6044";5
"6045";5
"6046";5
"6047";5
"6048";5
"6049";5
"6050";5
"6051";5
"6052";5
"6053";5
"6054";5
"6055";5
"6056";3
"6057";3
"6058";2
"6059";5
"6060";3
"6061";2
"6062";5
"6063";3
"6064";5
"6065";6
"6066";7
"6067";7
"6068";7
"6069";7
"6070";4
"6071";1
"6072";7
"6073";7
"6074";6
"6075";1
"6076";4
"6077";6
"6078";1
"6079";7
"6080";7
"6081";7
"6082";7
"6083";1
"6084";4
"6085";1
"6086";4
"6087";7
"6088";7
"6089";7
"6090";7
"6091";4
"6092";7
"6093";7
"6094";7
"6095";7
"6096";7
"6097";7
"6098";1
"6099";1
"6100";7
"6101";1
"6102";7
"6103";5
"6104";2
"6105";2
"6106";2
"6107";2
"6108";5
"6109";5
"6110";5
"6111";5
"6112";2
"6113";3
"6114";2
"6115";5
"6116";2
"6117";0
"6118";0
"6119";2
"6120";2
"6121";2
"6122";2
"6123";5
"6124";5
"6125";2
"6126";5
"6127";5
"6128";5
"6129";5
"6130";5
"6131";5
"6132";5
"6133";5
"6134";5
"6135";5
"6136";5
"6137";5
"6138";5
"6139";5
"6140";5
"6141";5
"6142";5
"6143";2
"6144";5
"6145";5
"6146";5
"6147";5
"6148";5
"6149";5
"6150";5
"6151";5
"6152";5
"6153";5
"6154";5
"6155";5
"6156";1
"6157";5
"6158";3
"6159";5
"6160";5
"6161";5
"6162";5
"6163";5
"6164";5
"6165";5
"6166";5
"6167";3
"6168";2
"6169";5
"6170";3
"6171";5
"6172";6
"6173";6
"6174";6
"6175";4
"6176";2
"6177";6
"6178";1
"6179";4
"6180";4
"6181";6
"6182";6
"6183";2
"6184";6
"6185";6
"6186";1
"6187";6
"6188";6
"6189";1
"6190";4
"6191";4
"6192";4
"6193";1
"6194";4
"6195";4
"6196";1
"6197";6
"6198";1
"6199";5
"6200";6
"6201";1
"6202";4
"6203";4
"6204";4
"6205";4
"6206";2
"6207";4
"6208";4
"6209";4
"6210";6
"6211";4
"6212";4
"6213";6
"6214";4
"6215";1
"6216";1
"6217";1
"6218";1
"6219";1
"6220";1
"6221";6
"6222";6
"6223";6
"6224";6
"6225";6
"6226";4
"6227";4
"6228";4
"6229";6
"6230";6
"6231";4
"6232";4
"6233";4
"6234";4
"6235";7
"6236";4
"6237";4
"6238";4
"6239";4
"6240";4
"6241";1
"6242";4
"6243";4
"6244";6
"6245";6
"6246";4
"6247";4
"6248";4
"6249";4
"6250";4
"6251";4
"6252";1
"6253";1
"6254";3
"6255";5
"6256";3
"6257";3
"6258";3
"6259";2
"6260";3
"6261";3
"6262";5
"6263";5
"6264";5
"6265";5
"6266";5
"6267";3
"6268";2
"6269";2
"6270";2
"6271";2
"6272";3
"6273";2
"6274";3
"6275";2
"6276";3
"6277";2
"6278";3
"6279";3
"6280";3
"6281";3
"6282";2
"6283";2
"6284";3
"6285";3
"6286";5
"6287";3
"6288";5
"6289";3
"6290";3
"6291";3
"6292";3
"6293";2
"6294";2
"6295";2
"6296";2
"6297";2
"6298";2
"6299";2
"6300";2
"6301";2
"6302";2
"6303";2
"6304";2
"6305";2
"6306";5
"6307";2
"6308";2
"6309";5
"6310";2
"6311";2
"6312";2
"6313";2
"6314";2
"6315";2
"6316";2
"6317";2
"6318";2
"6319";2
"6320";2
"6321";2
"6322";2
"6323";5
"6324";2
"6325";2
"6326";2
"6327";2
"6328";3
"6329";5
"6330";3
"6331";2
"6332";2
"6333";1
"6334";1
"6335";1
"6336";6
"6337";4
"6338";2
"6339";2
"6340";1
"6341";5
"6342";5
"6343";1
"6344";1
"6345";6
"6346";1
"6347";1
"6348";1
"6349";2
"6350";2
"6351";5
"6352";1
"6353";2
"6354";2
"6355";1
"6356";6
"6357";2
"6358";2
"6359";1
"6360";4
"6361";2
"6362";1
"6363";1
"6364";6
"6365";2
"6366";2
"6367";6
"6368";2
"6369";5
"6370";6
"6371";6
"6372";7
"6373";7
"6374";7
"6375";7
"6376";7
"6377";7
"6378";7
"6379";7
"6380";7
"6381";5
"6382";5
"6383";5
"6384";5
"6385";5
"6386";2
"6387";5
"6388";5
"6389";5
"6390";5
"6391";5
"6392";5
"6393";5
"6394";5
"6395";5
"6396";5
"6397";5
"6398";5
"6399";5
"6400";4
"6401";4
"6402";4
"6403";4
"6404";4
"6405";7
"6406";7
"6407";1
"6408";1
"6409";4
"6410";4
"6411";4
"6412";4
"6413";1
"6414";4
"6415";4
"6416";6
"6417";4
"6418";4
"6419";4
"6420";1
"6421";4
"6422";4
"6423";4
"6424";4
"6425";4
"6426";4
"6427";6
"6428";4
"6429";4
"6430";4
"6431";1
"6432";4
"6433";4
"6434";1
"6435";1
"6436";4
"6437";1
"6438";1
"6439";1
"6440";1
"6441";1
"6442";4
"6443";1
"6444";1
"6445";1
"6446";4
"6447";4
"6448";4
"6449";7
"6450";4
"6451";4
"6452";4
"6453";4
"6454";4
"6455";1
"6456";5
"6457";4
"6458";1
"6459";1
"6460";1
"6461";1
"6462";1
"6463";4
"6464";7
"6465";1
"6466";1
"6467";4
"6468";1
"6469";1
"6470";4
"6471";1
"6472";7
"6473";1
"6474";4
"6475";1
"6476";1
"6477";1
"6478";1
"6479";4
"6480";1
"6481";4
"6482";4
"6483";1
"6484";1
"6485";1
"6486";1
"6487";1
"6488";4
"6489";1
"6490";1
"6491";1
"6492";3
"6493";1
"6494";1
"6495";1
"6496";1
"6497";1
"6498";1
"6499";1
"6500";1
"6501";7
"6502";7
"6503";7
"6504";7
"6505";7
"6506";7
"6507";7
"6508";7
"6509";7
"6510";7
"6511";7
"6512";7
"6513";7
"6514";7
"6515";7
"6516";7
"6517";7
"6518";7
"6519";7
"6520";4
"6521";7
"6522";4
"6523";1
"6524";1
"6525";1
"6526";4
"6527";7
"6528";4
"6529";4
"6530";4
"6531";4
"6532";7
"6533";4
"6534";4
"6535";7
"6536";7
"6537";4
"6538";7
"6539";7
"6540";7
"6541";7
"6542";7
"6543";7
"6544";7
"6545";4
"6546";7
"6547";1
"6548";4
"6549";1
"6550";1
"6551";1
"6552";4
"6553";4
"6554";1
"6555";6
"6556";6
"6557";3
"6558";2
"6559";2
"6560";2
"6561";2
"6562";2
"6563";5
"6564";2
"6565";2
"6566";5
"6567";5
"6568";5
"6569";5
"6570";5
"6571";5
"6572";5
"6573";5
"6574";5
"6575";5
"6576";5
"6577";5
"6578";5
"6579";5
"6580";5
"6581";5
"6582";5
"6583";5
"6584";5
"6585";5
"6586";5
"6587";5
"6588";5
"6589";1
"6590";1
"6591";5
"6592";5
"6593";5
"6594";5
"6595";5
"6596";3
"6597";3
"6598";2
"6599";2
"6600";2
"6601";6
"6602";2
"6603";2
"6604";2
"6605";2
"6606";2
"6607";2
"6608";2
"6609";2
"6610";2
"6611";2
"6612";2
"6613";4
"6614";2
"6615";7
"6616";7
"6617";7
"6618";7
"6619";7
"6620";7
"6621";7
"6622";7
"6623";7
"6624";7
"6625";7
"6626";7
"6627";7
"6628";7
"6629";7
"6630";7
"6631";7
"6632";7
"6633";7
"6634";7
"6635";7
"6636";7
"6637";7
"6638";7
"6639";7
"6640";7
"6641";7
"6642";7
"6643";7
"6644";7
"6645";7
"6646";7
"6647";7
"6648";7
"6649";7
"6650";7
"6651";7
"6652";5
"6653";4
"6654";7
"6655";1
"6656";7
"6657";4
"6658";4
"6659";7
"6660";7
"6661";1
"6662";7
"6663";2
"6664";7
"6665";0
"6666";4
"6667";7
"6668";4
"6669";4
"6670";4
"6671";1
"6672";1
"6673";6
"6674";1
"6675";1
"6676";1
"6677";1
"6678";4
"6679";4
"6680";1
"6681";1
"6682";4
"6683";1
"6684";1
"6685";1
"6686";1
"6687";1
"6688";1
"6689";1
"6690";1
"6691";4
"6692";4
"6693";4
"6694";1
"6695";1
"6696";4
"6697";4
"6698";4
"6699";1
"6700";1
"6701";1
"6702";1
"6703";1
"6704";1
"6705";7
"6706";1
"6707";4
"6708";4
"6709";7
"6710";1
"6711";1
"6712";1
"6713";1
"6714";5
"6715";1
"6716";1
"6717";1
"6718";0
"6719";4
"6720";4
"6721";1
"6722";4
"6723";1
"6724";1
"6725";1
"6726";1
"6727";1
"6728";1
"6729";1
"6730";1
"6731";1
"6732";6
"6733";1
"6734";1
"6735";1
"6736";4
"6737";1
"6738";4
"6739";1
"6740";6
"6741";4
"6742";1
"6743";1
"6744";1
"6745";1
"6746";5
"6747";1
"6748";1
"6749";4
"6750";1
"6751";1
"6752";1
"6753";1
"6754";1
"6755";1
"6756";1
"6757";1
"6758";1
"6759";1
"6760";1
"6761";1
"6762";1
"6763";4
"6764";4
"6765";1
"6766";1
"6767";1
"6768";5
"6769";2
"6770";1
"6771";6
"6772";6
"6773";4
"6774";5
"6775";5
"6776";5
"6777";5
"6778";5
"6779";4
"6780";3
"6781";5
"6782";5
"6783";5
"6784";5
"6785";5
"6786";5
"6787";5
"6788";5
"6789";5
"6790";7
"6791";7
"6792";7
"6793";7
"6794";7
"6795";7
"6796";7
"6797";1
"6798";7
"6799";1
"6800";7
"6801";7
"6802";7
"6803";7
"6804";7
"6805";7
"6806";7
"6807";7
"6808";7
"6809";7
"6810";7
"6811";7
"6812";7
"6813";7
"6814";7
"6815";1
"6816";7
"6817";7
"6818";7
"6819";7
"6820";7
"6821";7
"6822";7
"6823";7
"6824";7
"6825";7
"6826";7
"6827";7
"6828";7
"6829";7
"6830";7
"6831";7
"6832";7
"6833";7
"6834";7
"6835";7
"6836";7
"6837";7
"6838";7
"6839";4
"6840";7
"6841";7
"6842";7
"6843";7
"6844";7
"6845";7
"6846";7
"6847";7
"6848";7
"6849";7
"6850";7
"6851";7
"6852";7
"6853";7
"6854";7
"6855";7
"6856";7
"6857";7
"6858";7
"6859";7
"6860";7
"6861";7
"6862";7
"6863";7
"6864";7
"6865";7
"6866";7
"6867";7
"6868";7
"6869";7
"6870";7
"6871";7
"6872";7
"6873";7
"6874";7
"6875";7
"6876";7
"6877";5
"6878";5
"6879";5
"6880";3
"6881";5
"6882";2
"6883";5
"6884";3
"6885";3
"6886";3
"6887";5
"6888";5
"6889";5
"6890";5
"6891";5
"6892";4
"6893";5
"6894";5
"6895";5
"6896";4
"6897";5
"6898";5
"6899";3
"6900";5
"6901";5
"6902";3
"6903";5
"6904";5
"6905";2
"6906";7
"6907";7
"6908";7
"6909";1
"6910";7
"6911";7
"6912";7
"6913";7
"6914";7
"6915";7
"6916";7
"6917";7
"6918";7
"6919";7
"6920";7
"6921";7
"6922";7
"6923";7
"6924";7
"6925";7
"6926";7
"6927";7
"6928";7
"6929";2
"6930";2
"6931";6
"6932";2
"6933";2
"6934";3
"6935";3
"6936";1
"6937";2
"6938";6
"6939";2
"6940";1
"6941";6
"6942";2
"6943";2
"6944";2
"6945";2
"6946";2
"6947";2
"6948";2
"6949";2
"6950";2
"6951";2
"6952";1
"6953";4
"6954";2
"6955";2
"6956";1
"6957";2
"6958";3
"6959";3
"6960";4
"6961";2
"6962";7
"6963";7
"6964";7
"6965";7
"6966";7
"6967";7
"6968";7
"6969";7
"6970";7
"6971";6
"6972";7
"6973";7
"6974";7
"6975";7
"6976";7
"6977";7
"6978";7
"6979";7
"6980";7
"6981";7
"6982";7
"6983";7
"6984";7
"6985";7
"6986";7
"6987";7
"6988";7
"6989";7
"6990";7
"6991";7
"6992";7
"6993";7
"6994";7
"6995";4
"6996";7
"6997";1
"6998";7
"6999";7
"7000";7
"7001";7
"7002";7
"7003";1
"7004";6
"7005";1
"7006";7
"7007";7
"7008";7
"7009";0
"7010";6
"7011";0
"7012";0
"7013";0
"7014";0
"7015";0
"7016";0
"7017";0
"7018";1
"7019";6
"7020";1
"7021";6
"7022";1
"7023";1
"7024";1
"7025";0
"7026";0
"7027";0
"7028";0
"7029";1
"7030";0
"7031";1
"7032";0
"7033";4
"7034";0
"7035";1
"7036";0
"7037";0
"7038";0
"7039";0
"7040";6
"7041";0
"7042";6
"7043";0
"7044";4
"7045";0
"7046";0
"7047";7
"7048";7
"7049";7
"7050";7
"7051";7
"7052";7
"7053";7
"7054";7
"7055";7
"7056";7
"7057";7
"7058";7
"7059";7
"7060";7
"7061";7
"7062";7
"7063";7
"7064";7
"7065";7
"7066";7
"7067";7
"7068";7
"7069";7
"7070";7
"7071";7
"7072";1
"7073";7
"7074";7
"7075";7
"7076";7
"7077";7
"7078";7
"7079";7
"7080";7
"7081";1
"7082";6
"7083";4
"7084";5
"7085";3
"7086";5
"7087";5
"7088";1
"7089";5
"7090";5
"7091";1
"7092";3
"7093";2
"7094";3
"7095";3
"7096";3
"7097";3
"7098";3
"7099";4
"7100";4
"7101";4
"7102";4
"7103";6
"7104";5
"7105";5
"7106";5
"7107";5
"7108";6
"7109";2
"7110";1
"7111";5
"7112";5
"7113";5
"7114";5
"7115";5
"7116";5
"7117";5
"7118";5
"7119";5
"7120";2
"7121";2
"7122";5
"7123";1
"7124";5
"7125";5
"7126";5
"7127";5
"7128";5
"7129";1
"7130";5
"7131";5
"7132";5
"7133";5
"7134";5
"7135";5
"7136";5
"7137";5
"7138";5
"7139";5
"7140";5
"7141";5
"7142";5
"7143";1
"7144";5
"7145";3
"7146";5
"7147";1
"7148";5
"7149";5
"7150";5
"7151";5
"7152";5
"7153";5
"7154";5
"7155";2
"7156";5
"7157";2
"7158";5
"7159";2
"7160";5
"7161";5
