"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6"
"certeza";0,245;0,131;0;0,021;0,096;0,103
"celso";0,214;0,848;0,727;0,776;0,233;0,064
"auto";0;0,279;0,033;0,111;0,013;0,005
"alertar";0,013;0,17;0,085;0,471;0,269;0
"vizinho";0,046;0,007;0,121;0,727;0,15;0
"vinson";0,007;0;0,004;0,005;0,006;0
"tropa";0,054;0,005;0,104;0,284;0,139;0
"trocar";0,031;0;0,022;0,344;0,268;0,337
"the";0,207;0,002;0,001;0,343;0,028;0
"suíço";0,013;0;0,03;0,035;0,115;0,005
"surgir";0,08;0,014;0;0,021;0,175;0,57
"seguida";0,038;0,039;0,816;0,08;0,343;0,356
"repasse";0,217;0;0,056;0,019;0,022;0,01
"reagir";0,482;0,058;0,351;0,611;0,096;0
"queda";0,813;0,028;0,893;0;0,043;0,232
"ptb";0,472;0,028;0,056;0;0;0,01
"procedimento";0;0,406;0,291;0,21;0,355;0,021
"princípio";0,153;0;0;0,007;0,191;0,361
"perrella";0,042;0;0,613;0,21;0,039;0,021
"negativo";0,668;0,773;0,87;0,785;0,045;0,468
"moreira";0,876;0,065;0,038;0,151;0;0,026
"medo";0,217;0,078;0,671;0;0,445;0,468
"jogar";0,021;0,569;0,001;0,002;0,184;0,031
"favorável";0,807;0,131;0,024;0,029;0;0,103
"estimar";0,942;0,045;0,395;0,168;0,053;0,08
"dividir";0,012;0,503;0;0,217;0,038;0,25
"disposição";0,365;0;0,128;0,891;0,007;0,33
"código";0;0,051;0,75;0,181;0,208;0,012
"conteúdo";0,776;0;0,984;0,032;0,247;0,004
"constar";0,408;0;0,157;0,18;0,074;0,01
"cabeça";0,019;0,809;0,128;0;0,915;0,406
"vivo";0,64;0,111;0,247;0;0,05;0,022
"visão";0,341;0,015;0;0,549;0,605;0,335
"veículo";0,45;0,887;0,357;0,151;0,166;0
"terra";0,038;0,005;0,561;0;0,122;0,001
"punir";0,776;0,001;0;0,217;0,821;0,25
"presídio";0;0,462;0,034;0,357;0,78;0,023
"prejudicar";0,562;0,049;0,271;0,67;0,313;0,175
"mesa";0,448;0,02;0,323;0,652;0,15;0,001
"liberar";0,26;0;0,07;0,219;0,244;0,303
"familiar";0,271;0,04;0,402;0,242;0,1;0,145
"erro";0,045;0,031;0;0,795;0,218;0,511
"episódio";0,686;0,193;0,002;0,956;0,055;0,024
"emitir";0,029;0,519;0,47;0,026;0,569;0,043
"decreto";0,289;0,011;0,205;0,01;0;0,005
"concessão";0;0,845;0,214;0,026;0,569;0,145
"antônio";0,96;0;0,033;0,011;0,127;0,005
"alerta";0,06;0,119;0,116;0,31;0,346;0
"alegação";0;0,942;0,022;0,026;0,009;0,092
"adquirir";0,847;0,167;0,727;0,776;0,348;0,906
"zanin";0;0,327;0,009;0,101;0,012;0,005
"virar";0,165;0,087;0,751;0,001;0,153;0,007
"sustentar";0;0,723;0,964;0,893;0,039;0,206
"recibo";0;0,018;0,075;0,29;0,089;0,056
"qualidade";0,239;0,751;0,003;0,061;0,065;0,138
"ouvido";0,131;0,07;0,022;0,663;0,929;0,092
"italiano";0,049;0;0,279;0,509;0,045;0,005
"internet";0,289;0,17;0;0,262;0,523;0,051
"fácil";0,015;0,013;0,123;0;0,712;0,019
"faltar";0,518;0,207;0,669;0,004;0,814;0,004
"esposo";0,35;0,814;0,121;0,002;0,39;0,083
"elemento";0,006;0,024;0,001;0,369;0,067;0,446
"doleiro";0,011;0;0,007;0,029;0,01;0,004
"distrito";0,078;0,121;0,043;0,168;0;0,107
"defensor";0;0,068;0,984;0,032;0,251;0,045
"colaborar";0,137;0;0,87;0,011;0,045;0,005
"cobrar";0,159;0,814;0,669;0,012;0,763;0,232
"cassação";0;0,009;0,027;0,091;0,814;0,004
"uss";0,013;0,001;0,009;0,01;0,012;0
"residência";0,775;0;0,075;0,083;0,089;0,056
"receita";0,269;0,018;0,657;0,705;0,312;0,056
"provável";0,341;0,104;0,104;0,9;0,657;0
"obrigar";0,211;0,158;0,146;0,038;0,02;0,446
"legislação";0,246;0,863;0,021;0,015;0,111;0,008
"escolha";0,553;0,105;0,005;0,479;0,343;0,588
"eleitor";0,015;0,004;0,533;0;0;0,005
"disputar";0,76;0,002;0,006;0,181;0;0,003
"conduta";0;0,556;0,928;0,471;0,523;0,005
"bancário";0,042;0;0,291;0,035;0,039;0,074
"aposentadoria";0,35;0,088;0,322;0,357;0;0,083
"verificar";0;0,74;0,116;0,365;0,055;0,177
"torno";0,511;0,697;0,174;0,793;0,392;0,075
"tillerson";0,01;0,001;0,006;0,026;0,009;0
"suspensão";0;0,018;0,012;0,014;0,602;0,177
"subir";0,13;0,064;0,617;0,251;0,493;0,213
"serra";0,026;0,008;0,063;0,803;0,001;0,011
"respeitar";0,088;0,003;0;0,005;0,222;0,537
"pobre";0,046;0,007;0,486;0;0,15;0,232
"perceber";0,266;0,003;0,669;0;0,486;0,25
"partidário";0,755;0,078;0,289;0,739;0;0,01
"norte_coreanos";0,008;0;0,005;0,021;0,007;0
"norma";0,107;0,122;0,84;0,521;0,114;0,012
"nobre";0,015;0,613;0,094;0,846;0;0,005
"município";0,598;0,329;0,173;0,186;0,022;0,143
"municipal";0,216;0,343;0,169;0,187;0;0,034
"idade";0,107;0,004;0,078;0;0,114;0,643
"histórico";0,435;0,002;0;0,059;0,409;0,867
"hipótese";0,011;0,018;0,751;0,135;0;0,007
"fronteira";0,037;0,002;0,695;0,198;0,01;0
"externo";0,401;0,057;0;0,148;0,377;0,933
"entrega";0,237;0;0,174;0,199;0,024;0,04
"ditador";0,012;0,003;0,027;0,217;0,011;0
"df";0,159;0,406;0,964;0,324;0,002;0,021
"dano";0;0,17;0,205;0,237;0,115;0,276
"circunstância";0,668;0,036;0,045;0,509;0,712;0,774
"chance";0,165;0,049;0,271;0,592;0;0,175
"br";0,046;0,462;0,208;0;0,78;0,023
"barroso";0;0,041;0,106;0,408;0,024;0,083
"autor";0,006;0,002;0,001;0,164;0,409;0,767
"vice";0,686;0,018;0,876;0,592;0;0,024
"velho";0,054;0,986;0,489;0;0,318;0,064
"reiterar";0,734;0,863;0,574;0,148;0,061;0
"página";0,615;0,111;0,811;0,025;0,015;0,022
"provar";0,1;0,04;0,402;0,089;0,1;0,145
"protocolar";0;0,489;0,015;0,164;0,747;0,009
"pronunciamento";0,031;0,109;0,402;0,521;0,034;0,051
"posto";0,411;0,222;0,121;0,053;0,041;0,902
"pleno";0,93;0,018;0;0,135;0,153;0,071
"planejar";0,289;0,003;0,205;0,471;0,041;0
"operador";0,019;0;0,013;0,015;0,018;0,028
"lutar";0,054;0,001;0,481;0;0,318;0,208
"integrar";0,006;0,481;0,47;0,242;0,297;0,014
"importar";0,216;0,047;0,005;0,923;0,204;0,059
"expectativa";0,54;0,668;0,026;0,923;0,978;0,33
"ex_diretor";0,06;0;0,041;0,014;0,016;0,007
"dirigente";0,838;0,012;0,157;0,18;0,797;0,827
"deus";0,054;0,005;0,481;0;0,605;0,335
"casal";0,124;0;0,02;0,219;0,026;0,013
"carro";0,775;0,601;0,657;0,019;0,748;0,526
"bastar";0,453;0,009;0,077;0;0,486;0,115
"apuração";0;0,631;0,514;0,199;0,082;0,011
"alcançar";0,088;0,01;0,724;0,199;0,222;0
"absolver";0;0,078;0,03;0,01;0,041;0,005
"viajar";0,026;0,091;0,097;0;0,024;0,732
"técnico";0,876;0,723;0,728;0,752;0,694;0,564
"sério";0,599;0,004;0;0,911;0,1;0,596
"século";0,028;0,003;0;0,08;0,026;0,013
"sindical";0,143;0,515;0,134;0,417;0,096;0,095
"sigla";0,019;0,137;0,297;0,148;0;0,005
"repetir";0,06;0,251;0,027;0,019;0,602;0,072
"praça";0,159;0,868;0,374;0,334;0,831;0,398
"pmdb_rj";0,686;0;0,116;0,014;0,055;0,007
"planejamento";0,847;0,431;0,304;0,092;0,057;0,064
"paulista";0,165;0,784;0,803;0,103;0,005;0,073
"organizar";0,237;0,091;0,002;0,803;0,058;0,04
"norte_americano";0,011;0,008;0,07;0,029;0,034;0
"moção";0,084;0,02;0,594;0,26;0;0,05
"mentira";0,08;0,423;0,157;0;0,202;0,035
"localizar";0,312;0,002;0,902;0,029;0,032;0,101
"ligação";0,038;0;0,097;0,617;0,323;0,065
"levantar";0,026;0,963;0,724;0,005;0,392;0,273
"errado";0,015;0,09;0,533;0;0,563;0,057
"entrada";0,901;0,515;0,463;0,458;0,38;0,832
"emilio";0,137;0;0,01;0,039;0,013;0,005
"descobrir";0,06;0,034;0,43;0,001;0,016;0,024
"cristiano";0;0,194;0,01;0,039;0,013;0,005
"comparar";0,987;0,519;0,402;0,344;0,614;0,145
"castro";0,518;0,784;0,337;0,207;0,545;0,265
"caro";0,028;0,462;0,07;0;0,343;0,045
"bloqueio";0;0,003;0,108;0,035;0,135;0,074
"analista";0,015;0,004;0,768;0,111;0,013;0
"wesley";0,018;0;0,012;0,048;0,016;0,007
"venezuela";0,019;0,002;0,381;0;0,168;0,008
"republicano";0,06;0,049;0;0,135;0,973;0,175
"renda";0,598;0,201;0,173;0,661;0,686;0,527
"relacionar";0,455;0,455;0,485;0,209;0,182;0,371
"reação";0,289;0,011;0,005;0,471;0,864;0,053
"pasta";0,239;0,019;0,934;0,535;0,949;0,038
"morar";0,54;0,343;0,169;0;0,204;0,034
"mencionar";0,815;0;0,142;0,369;0,02;0,867
"martins";0;0,119;0,012;0,135;0,153;0,007
"legenda";0,986;0,675;0,037;0,043;0;0,022
"instalação";0,159;0,058;0,484;0,145;0,153;0
"indicado";0,023;0;0,056;0,739;0,442;0,035
"grosso";0,115;0;0,803;0,364;0,11;0,073
"friboi";0,088;0;0,174;0,199;0,024;0,011
"frederico";0,298;0;0,038;0,394;0,048;0,026
"frança";0,019;0,284;0,066;0,015;0,377;0
"ex_assessor";0,363;0;0,084;0,092;0,099;0,591
"envolvimento";0,271;0;0,078;0,242;0,029;0,337
"curso";0,916;0,056;0;0,528;0,567;0,371
"contribuir";0,813;0,802;0,003;0,053;0,043;0,023
"combater";0,237;0,091;0;0,439;0,483;0,411
"cliente";0,1;0;0,022;0,089;0,569;0,014
"asiático";0,018;0,018;0,012;0,048;0,016;0
"alegre";0;0,01;0,792;0,048;0,184;0,03
"afirmação";0,577;0,003;0,47;0,242;0,1;0,643
"absoluto";0,755;0,423;0,289;0,403;0,445;0,49
"transferir";0,003;0,045;0,395;0,048;0,184;0,293
"tom";0,986;0,042;0,104;0,9;0,657;0,001
"tiro";0,076;0,017;0,519;0,008;0,417;0,694
"submarino";0,019;0,006;0,128;0,148;0,018;0
"redução";0,39;0,841;0,519;0,066;0,034;0,157
"realização";0,647;0,925;0,237;0,099;0;0,374
"realidade";0,401;0,021;0;0,638;0,061;0,709
"pronunciar";0,063;0,098;0,056;0,065;0,073;0,102
"planilha";0,019;0;0,013;0,015;0,061;0,008
"ordenar";0,894;0,003;0,174;0,199;0,082;0
"norte_coreana";0,012;0,003;0,008;0,009;0,011;0
"marinho";0,686;0,001;0,271;0,135;0,65;0
"liderar";0,031;0,122;0,47;0,026;0,034;0
"interrogatório";0;0,882;0,07;0,023;0,026;0,013
"insistir";0,873;0,021;0,934;0,148;0,915;0
"inimigo";0,165;0,005;0,207;0,31;0,055;0
"imaginar";0,312;0,017;0,684;0;0,111;0,374
"igual";0,06;0,001;0;0;0,346;0,177
"gomes";0,472;0,028;0,157;0,065;0;0,01
"francisco";0,925;0,716;0,087;0;0,111;0,016
"financiar";0,097;0;0,78;0,394;0,09;0,045
"específico";0,952;0,555;0,457;0,74;0,244;0,588
"esforço";0,073;0,002;0,015;0,687;0,747;0,001
"equipamento";0,754;0,406;0,964;0,122;0,355;0,001
"eleito";0,165;0,005;0,876;0,048;0;0,007
"eldorado";0,294;0;0,067;0,26;0,794;0,05
"canal";0,018;0,459;0,751;0,592;0,346;0
"benjamin";0;0,018;0,012;0,048;0,016;0,024
"andré";0,141;0;0,011;0,043;0,059;0,006
"andrea";0,502;0;0,12;0,458;0,137;0,095
"4a";0;0,009;0,008;0,009;0,011;0,004
"vencer";0,458;0,786;0,621;0,687;0,235;0,22
"vaga";0,493;0,977;0,151;0,168;0;0,03
"toffoli";0,703;0,07;0,548;0;0,729;0,125
"souza";0,285;0;0,078;0,026;0,569;0,014
"ruim";0,021;0,007;0;0,114;0,235;0,22
"rico";0,046;0,088;0,003;0;0,15;0,232
"renúncia";0,312;0,054;0,902;0,567;0;0,016
"pôr";0,054;0,042;0,01;0,411;0,971;0,415
"porta_voz";0,054;0,015;0,104;0,013;0,05;0
"piloto";0,084;0,231;0,908;0;0,08;0,915
"orçamento";0,115;0,133;0,803;0,364;0;0,809
"objeto";0,23;0,008;0,902;0,267;0,111;0,163
"metade";0,195;0,977;0,037;0,435;0,089;0,107
"jinping";0,016;0,001;0,037;0,013;0,015;0
"irã";0,018;0,001;0,53;0,31;0,055;0
"fornecer";0,046;0,002;0,322;0,727;0,15;0,342
"foguete";0,019;0,002;0,045;0,015;0,018;0
"estudar";0,285;0,015;0;0,344;0,614;0,145
"eletrônico";0,006;0,228;0,925;0,515;0,301;0,109
"diário";0,237;0,963;0,018;0,001;0,058;0,115
"ditadura";0,952;0,012;0;0,219;0,524;0,303
"deter";0,003;0,345;0,262;0,294;0,036;0,829
"daniel";0,312;0;0,514;0,267;0,616;0,016
"comportamento";0,066;0,006;0,066;0,338;0,697;0
"bater";0,073;0,024;0,142;0;0,091;0,446
"advertir";0,015;0,001;0,033;0,039;0,127;0
"vazamento";0,058;0,001;0,169;0,479;0,204;0,034
"tamanho";0,553;0,012;0,07;0;0,675;0,664
"substituir";0;0,007;0,893;0,039;0,041;0,51
"rj";0,008;0,167;0,594;0,06;0,009;0,038
"retornar";0,411;0,088;0,669;0,357;0;0,679
"restrição";0,115;0,034;0,337;0,103;0;0,023
"renunciar";0,107;0,519;0,84;0,521;0;0,145
"quebrar";0,195;0,324;0,395;0,313;0,273;0,293
"publicitário";0,08;0;0,671;0,18;0,074;0,01
"provocação";0,165;0,001;0,012;0,135;0,153;0
"prejuízo";0;0,882;0,209;0,219;0,09;0,013
"poderoso";0,435;0,158;0,326;0,164;0,02;0
"petrobrás";0,404;0;0,031;0,324;0,039;0,021
"nomeação";0,213;0,273;0,548;0,771;0,039;0,125
"mato";0,143;0;0,977;0,458;0,137;0,095
"jon_un";0,016;0,001;0,037;0,013;0,015;0
"governar";0,472;0,002;0,002;0,739;0,001;0,102
"glauco";0;0,344;0,455;0,466;0,476;0,423
"fidel";0,282;0,148;0,919;0;0,987;0,221
"extremo";0,181;0,006;0,005;0,014;0,061;0,317
"estadão";0,375;0,075;0,108;0;0,002;0,021
"dólar";0,093;0;0,657;0,705;0,089;0,998
"disparar";0,26;0,012;0,02;0,219;0,244;0
"diretoria";0,159;0;0,034;0,136;0,78;0,023
"desvio";0;0;0,193;0,023;0,026;0,045
"descartar";0,312;0,017;0,514;0,567;0,001;0,101
"dem";0,181;0,021;0,013;0,015;0;0,008
"decretar";0;0,142;0,514;0,974;0,963;0,057
"cumprimento";0;0,394;0,925;0,145;0,153;0,109
"cooperação";0,107;0,845;0;0,026;0,029;0,043
"concreto";0;0,015;0,402;0,521;0,029;0,014
"bairro";0,416;0,199;0,388;0,577;0,551;0,355
"avisar";0,08;0,003;0,671;0,865;0,202;0,827
"apreender";0,375;0;0,031;0,324;0,039;0,021
"aliar";0,031;0,122;0,47;0,026;0,001;0
"soviético";0,031;0,004;0,84;0,911;0,029;0
"somar";0,682;0,018;0,075;0,764;0,712;0,056
"serraglio";0,25;0;0,805;0,841;0,244;0,191
"salvador";0,026;0,008;0,248;0,199;0,058;0,011
"reuters";0,034;0,004;0,087;0,099;0,032;0
"resumir";0,647;0,054;0,002;0,974;0,616;0,903
"resolução";0,26;0,012;0,193;0,023;0,524;0
"psdb_mg";0,115;0;0,095;0,103;0,11;0,073
"pr";0;0,177;0,063;0,793;0,856;0,011
"organizado";0,294;0,03;0,039;0,26;0,281;0,179
"melhorar";0,046;0,007;0,486;0,053;0,144;0,342
"juntar";0,599;0,519;0,022;0,676;0,297;0,043
"islâmico";0,018;0,001;0,271;0,135;0,055;0
"interlocutor";0,342;0;0,262;0,11;0,898;0,018
"intercontinental";0,016;0,001;0,011;0,013;0,015;0
"inglês";0,031;0,015;0,402;0,521;0,569;0
"impunidade";0,237;0,003;0;0,074;0,222;0,011
"grau";0;0,012;0,005;0,08;0,09;0,045
"firmar";0,696;0;0,392;0,021;0,024;0,115
"expressar";0,511;0,01;0,881;0,439;0,856;0
"estrangeiro";0,038;0,991;0,008;0,294;0,036;0,023
"elogiar";0,118;0,004;0,237;0,567;0,025;0
"doar";0,069;0;0,054;0,528;0,949;0,038
"desistir";0,216;0,343;0,048;0,26;0,067;0,187
"contribuição";0,239;0,07;0,485;0,996;0,049;0,038
"confiar";0,408;0,009;0,011;0,501;0,8;0,49
"conclusão";0,062;0,165;0,034;0,55;0,667;0,018
"ciência";0,435;0,007;0;0,557;0,067;0,091
"avançar";0,45;0,103;0,423;0,394;0,694;0,031
"alemanha";0,038;0,005;0;0,617;0,036;0,023
"aborto";0,143;0,049;0;0,972;0,928;0,095
"tráfico";0,122;0,619;0,886;0,503;0,434;0,083
"telefone";0,312;0,2;0,087;0,113;0,032;0,101
"tecnologia";0,026;0,01;0,097;0,793;0,222;0
"suspenso";0,269;0,018;0,266;0,29;0,312;0,526
"sugestão";0,001;0,519;0,402;0,089;0,297;0,014
"sinal";0,026;0,091;0,514;0,022;0,483;0,075
"rodrigues";0,047;0,406;0,108;0,324;0;0,021
"reino";0,021;0,002;0,015;0,017;0,067;0
"reeleição";0,181;0,863;0,045;0,015;0;0,008
"recebimento";0,009;0;0,02;0,023;0,026;0,013
"publicação";0,25;0,324;0,395;0,435;0,908;0,623
"promotor";0;0,222;0,893;0,039;0,15;0,023
"produção";0,084;0,03;0,444;0,074;0,281;0,258
"pressionar";0,08;0,219;0,671;0,065;0,202;0
"preferir";0,124;0,462;0,02;0,851;0,045;0,957
"patrimônio";0,165;0,734;0,803;0,047;0,11;0,073
"negro";0,093;0,024;0;0,764;0,312;0,998
"luís";0;0,329;0,223;0,234;0,244;0,191
"louco";0,034;0,004;0,142;0,113;0,295;0,002
"liminar";0;0,041;0,106;0,115;0,434;0,083
"lamentar";0,239;0,167;0,485;0;0,949;0,371
"jantar";0,056;0;0,043;0,435;0,908;0,293
"inocência";0;0,033;0,724;0,072;0,082;0,011
"importância";0,13;0,02;0,001;0,025;0,898;0,183
"herman";0;0,009;0,016;0,065;0,022;0,01
"g20";0,046;0,007;0;0,039;0,39;0,902
"fábio";0,038;0;0,028;0,032;0,122;0,018
"frase";0,107;0,004;0,47;0;0,974;0,145
"folha";0,592;0,201;0,054;0;0,065;0,038
"facilitar";0,031;0,04;0,174;0,026;0,297;0,643
"executar";0,727;0,802;0,208;0,039;0,39;0,137
"escritório";0,989;0;0,169;0,187;0,059;0,33
"esclarecimento";0,015;0;0,097;0,032;0,323;0,018
"enorme";0,097;0,003;0;0,479;0,09;0,356
"corpo";0,502;0,504;0,463;0,018;0,137;0,095
"colaborador";0,15;0;0,174;0,021;0,024;0,04
"classificar";0,647;0,142;0,011;0,029;0,616;0,032
"aplicar";0,1;0,122;0,402;0,089;0,297;0,974
"andamento";0,101;0,065;0,038;0,151;0,03;0,026
"afetar";0,118;0,017;0;0,613;0,616;0,903
"trata_se";0,312;0,2;0,514;0,567;0,616;0,257
"suspeito";0,011;0,121;0,291;0,67;0,039;0,46
"sentir";0,553;0,039;0,78;0,003;0,045;0,129
"relacionado";0,522;0,007;0,438;0,054;0,517;0,688
"protestar";0,561;0,058;0,484;0,145;0;0,398
"primo";0,239;0;0,054;0,06;0,065;0,038
"potência";0,021;0,002;0,051;0,017;0,02;0
"pentágono";0,021;0,002;0,051;0,017;0,02;0
"melar";0,54;0;0,048;0,054;0,554;0,034
"limpo";0;0,028;0,157;0,18;0,001;0,01
"jungmann";0,128;0,159;0,184;0,503;0,003;0,083
"existência";0,647;0,028;0,349;0,567;0,032;0,702
"esperança";0,647;0,004;0;0,974;0,295;0,257
"encerrar";0,699;0,02;0,561;0,001;0,122;0,078
"empréstimo";0,076;0;0,212;0,066;0,072;0,044
"dodge";0,04;0,275;0,388;0,577;0,551;0,355
"diminuir";0,375;0,006;0;0,67;0,355;0,173
"costamarques";0;0,344;0,455;0,466;0,476;0,423
"contratar";0,709;0,006;0,237;0,394;0,281;0,179
"conspiração";0,13;0,005;0;0,11;0,122;0,829
"bruno";0;0,374;0,803;0,364;0,898;0,073
"beneficiário";0,088;0;0,018;0,439;0,483;0,011
"aliança";0,038;0,02;0,262;0,55;0;0,465
"alexandre";0,991;0,619;0,106;0;0,434;0,083
"testar";0,028;0,003;0,07;0,08;0,026;0
"resultar";0,018;0,324;0,792;0,048;0,471;0,623
"renato";0,13;0;0,262;0,294;0,036;0,018
"recusar";0,047;0,55;0,613;0,122;0,355;0,755
"recomendar";0,013;0,528;0,266;0,764;0,748;0,056
"recado";0,285;0,845;0,022;0,676;0,001;0,974
"psd";0,034;0,581;0,025;0,099;0;0,016
"proteção";0,216;0,047;0;0,607;0,204;0,33
"presidir";0,363;0,431;0,299;0,092;0,001;0,591
"prender";0;0,456;0,06;0,927;0,252;0,044
"palestra";0,518;0,374;0,337;0;0,388;0,073
"original";0,011;0,406;0,291;0,487;0,177;0,021
"orientar";0,841;0,151;0,989;0,582;0,252;0,834
"nomear";0,592;0,83;0,054;0,061;0,009;0,038
"nascer";0,038;0,02;0;0,961;0,493;0,065
"motorista";0,177;0,705;0,819;0,581;0;0,125
"montar";0,841;0,73;0,537;0,233;0,417;0,694
"manobra";0,13;0,064;0,097;0,55;0,898;0
"madrugada";0,518;0,133;0,337;0,591;0,005;0,265
"jeito";0,375;0,075;0,291;0;0,039;0,021
"jair";0,023;0,009;0,157;0,739;0;0,01
"itália";0,176;0,103;0;0,151;0,429;0,564
"interior";0,213;0,07;0,548;0,005;0,172;0,961
"infra-estrutura";0,159;0,603;0,374;0,145;0,544;0,003
"homologar";0,522;0;0,048;0,054;0,059;0,034
"gebran";0;0,009;0,016;0,065;0,022;0,01
"fundamento";0;0,015;0,402;0,026;0,268;0,145
"favorecer";0,051;0;0,821;0,151;0,166;0,261
"experiência";0,034;0,017;0,349;0;0,032;0,53
"ex_executivos";0,754;0;0,031;0,035;0,039;0,021
"elevado";0,916;0,167;0,934;0,012;0,065;0,386
"diplomático";0,023;0,002;0,671;0,065;0,022;0
"desemprego";0,128;0,041;0,005;0,004;0,982;0,083
"desafio";0,118;0,054;0,349;0,267;0,616;0
"cuba";0,792;0,101;0,145;0,741;0,511;0,717
"confronto";0,45;0,159;0,38;0,115;0,135;0,001
"comunista";0,031;0,046;0,174;0,089;0,569;0
"combinar";0,042;0;0,613;0,487;0,355;0,021
"cerimônia";0,118;0,925;0,902;0,029;0,254;0,008
"britânico";0,042;0,024;0,005;0,324;0,135;0
"braskem";0,088;0;0,018;0,021;0,024;0,011
"bashar";0,021;0,002;0,015;0,017;0,02;0
"auxiliar";0,916;0,07;0,485;0,535;0,949;0,038
"ausência";0,029;0,046;0,003;0,089;0,114;0,014
"assembleia";0,195;0,01;0,043;0,313;0;0,08
"alterar";0,1;0,046;0,174;0,242;0,614;0,974
"adequado";0,599;0,122;0;0,521;0,614;0,145
"índio";0,051;0,009;0,821;0,151;0,048;0
"voz";0,375;0,006;0,252;0;0,135;0,831
"técnica";0,205;0,047;0,026;0,26;0,204;0,33
"transparência";0,326;0,074;0,119;0,29;0,712;0,056
"tese";0;0,122;0,214;0,521;0,1;0,643
"terrorista";0,042;0,006;0,291;0,21;0,039;0
"televisão";0,097;0,769;0,193;0,17;0,675;0,158
"sozinho";0,107;0,273;0,402;0,045;0,1;0,128
"relativo";0,003;0,019;0,262;0,032;0,323;0,183
"pp";0,028;0;0,07;0,08;0,011;0,013
"posicionar";0,118;0,054;0,142;0,029;0,025;0,032
"porta";0,159;0,462;0,322;0;0,78;0,083
"perspectiva";0,599;0,015;0;0,242;0,1;0,974
"pequim";0,026;0,01;0,063;0,072;0,024;0
"particular";0,25;0,592;0,746;0,168;0,908;0,529
"ocidente";0,026;0,003;0,881;0,021;0,082;0
"ocidental";0,031;0,004;0,84;0,089;0,029;0
"normal";0,636;0,462;0,209;0,058;0,914;0,013
"natural";0,239;0,056;0,934;0;0,227;0,138
"nacala";0,481;0,67;0,4;0,375;0,476;0,423
"monica";0,727;0;0,121;0,727;0,043;0,023
"mau";0,042;0,024;0,09;0;0,355;0,206
"marca";0,216;0;0,438;0,923;0,517;0,122
"machado";0,294;0;0,067;0,074;0,08;0,05
"legado";0,159;0,007;0;0,357;0,378;0,232
"invadir";0,54;0,012;0,861;0,923;0,014;0,187
"imediato";0,193;0,005;0,034;0,032;0,493;0,213
"ilegalidade";0;0,411;0,087;0,267;0,616;0,016
"flagrar";0,404;0;0,337;0,103;0,11;0,663
"explodir";0,038;0,005;0,561;0,032;0,036;0
"domiciliar";0;0,705;0,548;0,163;0,172;0,125
"divisão";0,038;0,019;0,617;0,294;0,018;0,018
"distribuir";0,195;0,012;0,043;0,108;0,624;0,107
"dezena";0,214;0,687;0,299;0,325;0,099;0,006
"despesa";0,45;0;0,38;0,115;0,461;0,083
"contexto";0,727;0,814;0,486;0,357;0,78;0,902
"contestar";0;0,991;0,561;0,11;0,323;0,018
"complexo";0,298;0,033;0;0,752;0,048;0,094
"compartilhar";0,411;0,222;0,669;0,727;0,15;0
"celular";0,051;0,001;0,038;0;0,166;0,026
"carvalho";0,45;0,395;0,821;0,001;0,166;0,026
"bombardeio";0,028;0,012;0,02;0,023;0,026;0
"bolsa";0,159;0,228;0,484;0,01;0,007;0,109
"baseado";0,39;0,73;0,989;0,233;0,622;0,694
"alimento";0,363;0,874;0,335;0,118;0,357;0,189
"agressão";0,159;0,007;0,322;0,172;0,39;0
"abin";0,319;0,116;0,021;0,303;0,313;0,257
"violento";0,25;0,122;0;0,841;0,244;0,191
"venezuelano";0,062;0,012;0,305;0;0,554;0,034
"tratamento";0,035;0,462;0,486;0,172;0,39;0,023
"tramitação";0,035;0,222;0,322;0,039;0;0,023
"teto";0,051;0,009;0,135;0,394;0;0,026
"telefônico";0,942;0,003;0,151;0,048;0,184;0,234
"tcu";0,035;0;0,121;0,039;0,15;0,023
"tarefa";0,159;0,904;0,025;0,67;0,135;0,074
"sul_coreano";0,034;0,004;0,025;0,029;0,032;0
"rumo";0,056;0,04;0;0,313;0,471;0,945
"retomar";0,709;0,231;0,908;0,394;0,109;0,468
"retaliação";0,118;0,004;0,025;0,567;0,025;0
"quadro";0,312;0,313;0,002;0;0,032;0,016
"preocupar";0,118;0,017;0;0,974;0,616;0,903
"orientação";0,216;0,259;0,169;0,019;0,225;0,034
"moscou";0,026;0,003;0,018;0,072;0,024;0
"leniência";0,107;0;0,022;0,089;0,1;0,014
"jorge";0,455;0,455;0,485;0,06;0,001;0,038
"jaburu";0,051;0;0,135;0,043;0,166;0,026
"inteiro";0,118;0,142;0,514;0;0,111;0,702
"impor";0,813;0,028;0,121;0,727;0,39;0
"habitante";0,25;0,122;0,223;0,075;0,065;0,584
"gás";0,046;0,471;0,322;0,727;0,15;0
"guimarães";0,005;0,196;0,537;0,233;0,006;0,044
"físico";0,598;0,084;0,034;0,027;0,193;0,143
"figura";0,176;0,723;0,002;0,368;0,429;0,026
"fichar";0;0,003;0,02;0,479;0;0,013
"fator";0,375;0,024;0;0,893;0,355;0,021
"esconder";0,069;0,019;0,189;0,212;0,567;0,758
"detalhar";0,031;0;0,078;0,026;0,569;0,145
"descrever";0,647;0;0,902;0,567;0,032;0,374
"dem_rj";0,028;0,012;0,02;0,023;0;0,013
"deflagrar";0,991;0;0,886;0,115;0,434;0,083
